time[s] ch1[V] ch2[V]
-3.919999999999999873e-04 -1.558629515800242338e+00 -1.190537516766334569e+00
-3.909999999999999630e-04 -1.554605714695978191e+00 -1.192233663998657489e+00
-3.899999999999999929e-04 -1.554941031454667000e+00 -1.191215975659263737e+00
-3.889999999999999686e-04 -1.555946981730732981e+00 -1.189519828426940817e+00
-3.879999999999999985e-04 -1.557288248765487548e+00 -1.182735239497649360e+00
-3.869999999999999742e-04 -1.555611664972044172e+00 -1.193251352338051241e+00
-3.860000000000000041e-04 -1.558629515800242338e+00 -1.193251352338051241e+00
-3.849999999999999798e-04 -1.555276348213355586e+00 -1.193590581784515825e+00
-3.840000000000000097e-04 -1.555946981730732981e+00 -1.192572893445122073e+00
-3.829999999999999854e-04 -1.556282298489421567e+00 -1.192572893445122073e+00
-3.819999999999999611e-04 -1.557623565524176357e+00 -1.190876746212799153e+00
-3.809999999999999910e-04 -1.553935081178600797e+00 -1.192912122891586657e+00
-3.799999999999999667e-04 -1.553935081178600797e+00 -1.190876746212799153e+00
-3.789999999999999966e-04 -1.558629515800242338e+00 -1.187145222301688730e+00
-3.779999999999999723e-04 -1.555276348213355586e+00 -1.190198287319869985e+00
-3.770000000000000022e-04 -1.558294199041553751e+00 -1.197322105695626249e+00
-3.759999999999999779e-04 -1.555276348213355586e+00 -1.189180598980476233e+00
-3.750000000000000078e-04 -1.556952932006798962e+00 -1.188502140087547065e+00
-3.739999999999999835e-04 -1.555276348213355586e+00 -1.192912122891586657e+00
-3.729999999999999592e-04 -1.556952932006798962e+00 -1.192912122891586657e+00
-3.719999999999999891e-04 -1.554270397937289605e+00 -1.189180598980476233e+00
-3.709999999999999648e-04 -1.556617615248110376e+00 -1.193590581784515825e+00
-3.699999999999999947e-04 -1.553599764419912210e+00 -1.192233663998657489e+00
-3.689999999999999704e-04 -1.554270397937289605e+00 -1.191215975659263737e+00
-3.680000000000000003e-04 -1.554605714695978191e+00 -1.193590581784515825e+00
-3.669999999999999760e-04 -1.554941031454667000e+00 -1.194608270123909577e+00
-3.660000000000000059e-04 -1.557288248765487548e+00 -1.188162910641082481e+00
-3.649999999999999816e-04 -1.554270397937289605e+00 -1.192572893445122073e+00
-3.639999999999999573e-04 -1.557623565524176357e+00 -1.192912122891586657e+00
-3.629999999999999872e-04 -1.553264447661223402e+00 -1.190198287319869985e+00
-3.619999999999999629e-04 -1.555946981730732981e+00 -1.182396010051184776e+00
-3.609999999999999928e-04 -1.556617615248110376e+00 -1.193251352338051241e+00
-3.599999999999999685e-04 -1.555946981730732981e+00 -1.191894434552192905e+00
-3.589999999999999984e-04 -1.558629515800242338e+00 -1.194269040677444993e+00
-3.579999999999999741e-04 -1.555946981730732981e+00 -1.192912122891586657e+00
-3.570000000000000040e-04 -1.559300149317619733e+00 -1.193929811230980409e+00
-3.559999999999999797e-04 -1.555946981730732981e+00 -1.191555205105728321e+00
-3.550000000000000096e-04 -1.557623565524176357e+00 -1.192233663998657489e+00
-3.539999999999999853e-04 -1.555276348213355586e+00 -1.190876746212799153e+00
-3.529999999999999609e-04 -1.557958882282864943e+00 -1.186127533962295200e+00
-3.519999999999999908e-04 -1.551252547109091440e+00 -1.187823681194617897e+00
-3.509999999999999665e-04 -1.553264447661223402e+00 -1.194608270123909577e+00
-3.499999999999999964e-04 -1.558294199041553751e+00 -1.192233663998657489e+00
-3.489999999999999721e-04 -1.554941031454667000e+00 -1.189180598980476233e+00
-3.480000000000000020e-04 -1.557958882282864943e+00 -1.196304417356232497e+00
-3.469999999999999777e-04 -1.553599764419912210e+00 -1.191894434552192905e+00
-3.460000000000000076e-04 -1.557288248765487548e+00 -1.189859057873405401e+00
-3.449999999999999833e-04 -1.552929130902534816e+00 -1.193929811230980409e+00
-3.439999999999999590e-04 -1.559635466076308319e+00 -1.194947499570374161e+00
-3.429999999999999889e-04 -1.560641416352374522e+00 -1.192233663998657489e+00
-3.419999999999999646e-04 -1.557623565524176357e+00 -1.191894434552192905e+00
-3.409999999999999945e-04 -1.556282298489421567e+00 -1.192233663998657489e+00
-3.399999999999999702e-04 -1.557958882282864943e+00 -1.191894434552192905e+00
-3.390000000000000001e-04 -1.556617615248110376e+00 -1.193251352338051241e+00
-3.379999999999999758e-04 -1.555276348213355586e+00 -1.191555205105728321e+00
-3.370000000000000057e-04 -1.554270397937289605e+00 -1.190198287319869985e+00
-3.359999999999999814e-04 -1.561982683387129089e+00 -1.196304417356232497e+00
-3.350000000000000113e-04 -1.556952932006798962e+00 -1.195625958463303329e+00
-3.339999999999999870e-04 -1.560976733111063108e+00 -1.195286729016838745e+00
-3.329999999999999627e-04 -1.558629515800242338e+00 -1.192233663998657489e+00
-3.319999999999999926e-04 -1.545216845452695109e+00 -1.189519828426940817e+00
-3.309999999999999683e-04 -1.552929130902534816e+00 -1.190537516766334569e+00
-3.299999999999999982e-04 -1.556617615248110376e+00 -1.195625958463303329e+00
-3.289999999999999739e-04 -1.553599764419912210e+00 -1.190198287319869985e+00
-3.280000000000000038e-04 -1.559300149317619733e+00 -1.190198287319869985e+00
-3.269999999999999795e-04 -1.553935081178600797e+00 -1.192572893445122073e+00
-3.260000000000000094e-04 -1.555276348213355586e+00 -1.190198287319869985e+00
-3.249999999999999851e-04 -1.556952932006798962e+00 -1.198000564588555195e+00
-3.239999999999999608e-04 -1.553935081178600797e+00 -1.187145222301688730e+00
-3.229999999999999907e-04 -1.556282298489421567e+00 -1.187823681194617897e+00
-3.219999999999999664e-04 -1.557288248765487548e+00 -1.192233663998657489e+00
-3.209999999999999963e-04 -1.555276348213355586e+00 -1.188502140087547065e+00
-3.199999999999999720e-04 -1.556952932006798962e+00 -1.192572893445122073e+00
-3.190000000000000019e-04 -1.554941031454667000e+00 -1.193251352338051241e+00
-3.179999999999999776e-04 -1.557623565524176357e+00 -1.191215975659263737e+00
-3.170000000000000075e-04 -1.555946981730732981e+00 -1.189519828426940817e+00
-3.159999999999999832e-04 -1.555276348213355586e+00 -1.192912122891586657e+00
-3.149999999999999589e-04 -1.554270397937289605e+00 -1.192912122891586657e+00
-3.139999999999999888e-04 -1.556617615248110376e+00 -1.190537516766334569e+00
-3.129999999999999644e-04 -1.552929130902534816e+00 -1.193251352338051241e+00
-3.119999999999999944e-04 -1.552258497385157421e+00 -1.190537516766334569e+00
-3.109999999999999700e-04 -1.555611664972044172e+00 -1.189519828426940817e+00
-3.099999999999999999e-04 -1.555946981730732981e+00 -1.191894434552192905e+00
-3.089999999999999756e-04 -1.555276348213355586e+00 -1.193251352338051241e+00
-3.080000000000000055e-04 -1.555276348213355586e+00 -1.190537516766334569e+00
-3.069999999999999812e-04 -1.555276348213355586e+00 -1.196643646802697081e+00
-3.060000000000000111e-04 -1.555276348213355586e+00 -1.194269040677444993e+00
-3.049999999999999868e-04 -1.551923180626468834e+00 -1.189519828426940817e+00
-3.039999999999999625e-04 -1.555611664972044172e+00 -1.194269040677444993e+00
-3.029999999999999924e-04 -1.555946981730732981e+00 -1.192912122891586657e+00
-3.019999999999999681e-04 -1.552258497385157421e+00 -1.190537516766334569e+00
-3.009999999999999980e-04 -1.556282298489421567e+00 -1.193929811230980409e+00
-2.999999999999999737e-04 -1.559300149317619733e+00 -1.193251352338051241e+00
-2.990000000000000036e-04 -1.554605714695978191e+00 -1.192572893445122073e+00
-2.979999999999999793e-04 -1.555946981730732981e+00 -1.189859057873405401e+00
-2.970000000000000092e-04 -1.555276348213355586e+00 -1.187484451748153313e+00
-2.959999999999999849e-04 -1.555611664972044172e+00 -1.194269040677444993e+00
-2.949999999999999606e-04 -1.555276348213355586e+00 -1.191555205105728321e+00
-2.939999999999999905e-04 -1.554941031454667000e+00 -1.188841369534011649e+00
-2.929999999999999662e-04 -1.556282298489421567e+00 -1.192912122891586657e+00
-2.919999999999999961e-04 -1.554270397937289605e+00 -1.190198287319869985e+00
-2.909999999999999718e-04 -1.554941031454667000e+00 -1.189519828426940817e+00
-2.900000000000000017e-04 -1.552929130902534816e+00 -1.190876746212799153e+00
-2.889999999999999774e-04 -1.555946981730732981e+00 -1.193251352338051241e+00
-2.880000000000000073e-04 -1.555946981730732981e+00 -1.189519828426940817e+00
-2.869999999999999830e-04 -1.557623565524176357e+00 -1.195625958463303329e+00
-2.860000000000000129e-04 -1.555611664972044172e+00 -1.193251352338051241e+00
-2.849999999999999886e-04 -1.558964832558931146e+00 -1.190198287319869985e+00
-2.839999999999999643e-04 -1.552593814143846229e+00 -1.190198287319869985e+00
-2.829999999999999942e-04 -1.555276348213355586e+00 -1.190198287319869985e+00
-2.819999999999999699e-04 -1.556282298489421567e+00 -1.190537516766334569e+00
-2.809999999999999998e-04 -1.557288248765487548e+00 -1.192912122891586657e+00
-2.799999999999999755e-04 -1.553935081178600797e+00 -1.190876746212799153e+00
-2.790000000000000054e-04 -1.557958882282864943e+00 -1.197322105695626249e+00
-2.779999999999999811e-04 -1.553599764419912210e+00 -1.192233663998657489e+00
-2.770000000000000110e-04 -1.558964832558931146e+00 -1.193929811230980409e+00
-2.759999999999999867e-04 -1.554941031454667000e+00 -1.191894434552192905e+00
-2.749999999999999624e-04 -1.557623565524176357e+00 -1.192572893445122073e+00
-2.739999999999999923e-04 -1.559970782834997127e+00 -1.192233663998657489e+00
-2.729999999999999680e-04 -1.555276348213355586e+00 -1.192233663998657489e+00
-2.719999999999999979e-04 -1.554941031454667000e+00 -1.189180598980476233e+00
-2.709999999999999735e-04 -1.555276348213355586e+00 -1.186466763408759784e+00
-2.700000000000000035e-04 -1.558294199041553751e+00 -1.195625958463303329e+00
-2.689999999999999791e-04 -1.555611664972044172e+00 -1.191215975659263737e+00
-2.680000000000000090e-04 -1.557958882282864943e+00 -1.189859057873405401e+00
-2.669999999999999847e-04 -1.556617615248110376e+00 -1.195625958463303329e+00
-2.660000000000000146e-04 -1.553599764419912210e+00 -1.191555205105728321e+00
-2.649999999999999903e-04 -1.557288248765487548e+00 -1.190876746212799153e+00
-2.639999999999999660e-04 -1.555946981730732981e+00 -1.194947499570374161e+00
-2.629999999999999959e-04 -1.555276348213355586e+00 -1.193929811230980409e+00
-2.619999999999999716e-04 -1.557623565524176357e+00 -1.189519828426940817e+00
-2.610000000000000015e-04 -1.556617615248110376e+00 -1.192572893445122073e+00
-2.599999999999999772e-04 -1.558964832558931146e+00 -1.195625958463303329e+00
-2.590000000000000071e-04 -1.558629515800242338e+00 -1.192233663998657489e+00
-2.579999999999999828e-04 -1.552929130902534816e+00 -1.191894434552192905e+00
-2.570000000000000127e-04 -1.555946981730732981e+00 -1.193251352338051241e+00
-2.559999999999999884e-04 -1.556952932006798962e+00 -1.191894434552192905e+00
-2.549999999999999641e-04 -1.559635466076308319e+00 -1.191894434552192905e+00
-2.539999999999999940e-04 -1.557958882282864943e+00 -1.192572893445122073e+00
-2.529999999999999697e-04 -1.554605714695978191e+00 -1.190537516766334569e+00
-2.519999999999999996e-04 -1.553599764419912210e+00 -1.196643646802697081e+00
-2.509999999999999753e-04 -1.554941031454667000e+00 -1.191215975659263737e+00
-2.500000000000000052e-04 -1.557623565524176357e+00 -1.192572893445122073e+00
-2.489999999999999809e-04 -1.553264447661223402e+00 -1.188841369534011649e+00
-2.480000000000000108e-04 -1.554605714695978191e+00 -1.191215975659263737e+00
-2.469999999999999865e-04 -1.554605714695978191e+00 -1.192233663998657489e+00
-2.459999999999999622e-04 -1.556282298489421567e+00 -1.193929811230980409e+00
-2.449999999999999921e-04 -1.554270397937289605e+00 -1.192572893445122073e+00
-2.439999999999999949e-04 -1.555946981730732981e+00 -1.190537516766334569e+00
-2.429999999999999977e-04 -1.556282298489421567e+00 -1.192912122891586657e+00
-2.420000000000000005e-04 -1.556282298489421567e+00 -1.186127533962295200e+00
-2.409999999999999762e-04 -1.556282298489421567e+00 -1.194269040677444993e+00
-2.399999999999999790e-04 -1.556952932006798962e+00 -1.191894434552192905e+00
-2.389999999999999818e-04 -1.554941031454667000e+00 -1.186466763408759784e+00
-2.379999999999999846e-04 -1.554270397937289605e+00 -1.192912122891586657e+00
-2.369999999999999874e-04 -1.554605714695978191e+00 -1.191894434552192905e+00
-2.359999999999999902e-04 -1.557623565524176357e+00 -1.188841369534011649e+00
-2.349999999999999930e-04 -1.552258497385157421e+00 -1.192912122891586657e+00
-2.339999999999999958e-04 -1.555276348213355586e+00 -1.193251352338051241e+00
-2.329999999999999986e-04 -1.554941031454667000e+00 -1.189519828426940817e+00
-2.320000000000000014e-04 -1.554941031454667000e+00 -1.192572893445122073e+00
-2.309999999999999771e-04 -1.557288248765487548e+00 -1.192912122891586657e+00
-2.299999999999999799e-04 -1.556282298489421567e+00 -1.192572893445122073e+00
-2.289999999999999826e-04 -1.557623565524176357e+00 -1.193251352338051241e+00
-2.279999999999999854e-04 -1.556282298489421567e+00 -1.193251352338051241e+00
-2.269999999999999882e-04 -1.556952932006798962e+00 -1.191555205105728321e+00
-2.259999999999999910e-04 -1.553935081178600797e+00 -1.190537516766334569e+00
-2.249999999999999938e-04 -1.554605714695978191e+00 -1.190537516766334569e+00
-2.239999999999999966e-04 -1.557623565524176357e+00 -1.192572893445122073e+00
-2.229999999999999994e-04 -1.554941031454667000e+00 -1.193929811230980409e+00
-2.220000000000000022e-04 -1.547564062763515880e+00 -1.201392859053201034e+00
-2.209999999999999779e-04 -1.555611664972044172e+00 -1.192912122891586657e+00
-2.199999999999999807e-04 -1.552929130902534816e+00 -1.192572893445122073e+00
-2.189999999999999835e-04 -1.555276348213355586e+00 -1.192572893445122073e+00
-2.179999999999999863e-04 -1.551252547109091440e+00 -1.191894434552192905e+00
-2.169999999999999891e-04 -1.555946981730732981e+00 -1.191555205105728321e+00
-2.159999999999999919e-04 -1.554270397937289605e+00 -1.189180598980476233e+00
-2.149999999999999947e-04 -1.553935081178600797e+00 -1.196982876249161665e+00
-2.139999999999999975e-04 -1.556282298489421567e+00 -1.190876746212799153e+00
-2.130000000000000003e-04 -1.553599764419912210e+00 -1.189180598980476233e+00
-2.120000000000000031e-04 -1.555276348213355586e+00 -1.194947499570374161e+00
-2.109999999999999788e-04 -1.555946981730732981e+00 -1.192912122891586657e+00
-2.099999999999999816e-04 -1.558294199041553751e+00 -1.191215975659263737e+00
-2.089999999999999844e-04 -1.556282298489421567e+00 -1.193590581784515825e+00
-2.079999999999999872e-04 -1.557288248765487548e+00 -1.194269040677444993e+00
-2.069999999999999900e-04 -1.555611664972044172e+00 -1.189180598980476233e+00
-2.059999999999999928e-04 -1.553599764419912210e+00 -1.193929811230980409e+00
-2.049999999999999956e-04 -1.554605714695978191e+00 -1.194269040677444993e+00
-2.039999999999999984e-04 -1.560306099593685714e+00 -1.191555205105728321e+00
-2.030000000000000012e-04 -1.552929130902534816e+00 -1.192912122891586657e+00
-2.020000000000000040e-04 -1.555611664972044172e+00 -1.192912122891586657e+00
-2.009999999999999797e-04 -1.554605714695978191e+00 -1.193251352338051241e+00
-1.999999999999999825e-04 -1.553935081178600797e+00 -1.188841369534011649e+00
-1.989999999999999853e-04 -1.552929130902534816e+00 -1.193929811230980409e+00
-1.979999999999999881e-04 -1.554270397937289605e+00 -1.191215975659263737e+00
-1.969999999999999909e-04 -1.556617615248110376e+00 -1.192233663998657489e+00
-1.959999999999999937e-04 -1.557288248765487548e+00 -1.192233663998657489e+00
-1.949999999999999965e-04 -1.556282298489421567e+00 -1.189859057873405401e+00
-1.939999999999999993e-04 -1.554270397937289605e+00 -1.191215975659263737e+00
-1.930000000000000021e-04 -1.553935081178600797e+00 -1.193251352338051241e+00
-1.920000000000000049e-04 -1.554605714695978191e+00 -1.190537516766334569e+00
-1.909999999999999806e-04 -1.553599764419912210e+00 -1.191894434552192905e+00
-1.899999999999999834e-04 -1.553599764419912210e+00 -1.190876746212799153e+00
-1.889999999999999862e-04 -1.555611664972044172e+00 -1.191894434552192905e+00
-1.879999999999999890e-04 -1.554605714695978191e+00 -1.190537516766334569e+00
-1.869999999999999917e-04 -1.556617615248110376e+00 -1.191215975659263737e+00
-1.859999999999999945e-04 -1.555276348213355586e+00 -1.192912122891586657e+00
-1.849999999999999973e-04 -1.557288248765487548e+00 -1.192233663998657489e+00
-1.840000000000000001e-04 -1.553935081178600797e+00 -1.188841369534011649e+00
-1.830000000000000029e-04 -1.556952932006798962e+00 -1.195286729016838745e+00
-1.819999999999999786e-04 -1.554270397937289605e+00 -1.192233663998657489e+00
-1.809999999999999814e-04 -1.554941031454667000e+00 -1.189859057873405401e+00
-1.799999999999999842e-04 -1.551587863867780026e+00 -1.190198287319869985e+00
-1.789999999999999870e-04 -1.554270397937289605e+00 -1.189859057873405401e+00
-1.779999999999999898e-04 -1.558294199041553751e+00 -1.190876746212799153e+00
-1.769999999999999926e-04 -1.554941031454667000e+00 -1.190537516766334569e+00
-1.759999999999999954e-04 -1.558629515800242338e+00 -1.192233663998657489e+00
-1.749999999999999982e-04 -1.555276348213355586e+00 -1.188841369534011649e+00
-1.740000000000000010e-04 -1.558294199041553751e+00 -1.193929811230980409e+00
-1.730000000000000038e-04 -1.554270397937289605e+00 -1.195965187909767913e+00
-1.719999999999999795e-04 -1.557958882282864943e+00 -1.189859057873405401e+00
-1.709999999999999823e-04 -1.554605714695978191e+00 -1.192233663998657489e+00
-1.699999999999999851e-04 -1.554270397937289605e+00 -1.193929811230980409e+00
-1.689999999999999879e-04 -1.556282298489421567e+00 -1.192572893445122073e+00
-1.679999999999999907e-04 -1.553264447661223402e+00 -1.191894434552192905e+00
-1.669999999999999935e-04 -1.555611664972044172e+00 -1.179003715586538936e+00
-1.659999999999999963e-04 -1.558964832558931146e+00 -1.194947499570374161e+00
-1.649999999999999991e-04 -1.556282298489421567e+00 -1.190876746212799153e+00
-1.640000000000000019e-04 -1.555276348213355586e+00 -1.191555205105728321e+00
-1.630000000000000047e-04 -1.557288248765487548e+00 -1.192912122891586657e+00
-1.619999999999999804e-04 -1.558629515800242338e+00 -1.194947499570374161e+00
-1.609999999999999832e-04 -1.557623565524176357e+00 -1.189180598980476233e+00
-1.599999999999999860e-04 -1.554605714695978191e+00 -1.196643646802697081e+00
-1.589999999999999888e-04 -1.554270397937289605e+00 -1.192233663998657489e+00
-1.579999999999999916e-04 -1.556617615248110376e+00 -1.190876746212799153e+00
-1.569999999999999944e-04 -1.557288248765487548e+00 -1.198000564588555195e+00
-1.559999999999999972e-04 -1.554941031454667000e+00 -1.191215975659263737e+00
-1.550000000000000000e-04 -1.557288248765487548e+00 -1.191894434552192905e+00
-1.540000000000000028e-04 -1.554941031454667000e+00 -1.191894434552192905e+00
-1.530000000000000056e-04 -1.553935081178600797e+00 -1.191894434552192905e+00
-1.519999999999999813e-04 -1.556282298489421567e+00 -1.190876746212799153e+00
-1.509999999999999841e-04 -1.554605714695978191e+00 -1.191555205105728321e+00
-1.499999999999999869e-04 -1.557958882282864943e+00 -1.192233663998657489e+00
-1.489999999999999897e-04 -1.553935081178600797e+00 -1.189180598980476233e+00
-1.479999999999999925e-04 -1.554941031454667000e+00 -1.190537516766334569e+00
-1.469999999999999953e-04 -1.557623565524176357e+00 -1.194608270123909577e+00
-1.459999999999999981e-04 -1.557288248765487548e+00 -1.192912122891586657e+00
-1.450000000000000009e-04 -1.555946981730732981e+00 -1.190537516766334569e+00
-1.440000000000000036e-04 -1.556952932006798962e+00 -1.194947499570374161e+00
-1.430000000000000064e-04 -1.554270397937289605e+00 -1.190537516766334569e+00
-1.419999999999999821e-04 -1.556952932006798962e+00 -1.188841369534011649e+00
-1.409999999999999849e-04 -1.556282298489421567e+00 -1.191555205105728321e+00
-1.399999999999999877e-04 -1.567683068284836834e+00 -1.193251352338051241e+00
-1.389999999999999905e-04 -1.553599764419912210e+00 -1.193251352338051241e+00
-1.379999999999999933e-04 -1.554941031454667000e+00 -1.191215975659263737e+00
-1.369999999999999961e-04 -1.555276348213355586e+00 -1.191215975659263737e+00
-1.359999999999999989e-04 -1.556952932006798962e+00 -1.190537516766334569e+00
-1.350000000000000017e-04 -1.552929130902534816e+00 -1.191215975659263737e+00
-1.340000000000000045e-04 -1.557958882282864943e+00 -1.191555205105728321e+00
-1.330000000000000073e-04 -1.554270397937289605e+00 -1.192912122891586657e+00
-1.319999999999999830e-04 -1.555611664972044172e+00 -1.188502140087547065e+00
-1.309999999999999858e-04 -1.558294199041553751e+00 -1.194269040677444993e+00
-1.299999999999999886e-04 -1.556282298489421567e+00 -1.191894434552192905e+00
-1.289999999999999914e-04 -1.553264447661223402e+00 -1.188841369534011649e+00
-1.279999999999999942e-04 -1.556617615248110376e+00 -1.192912122891586657e+00
-1.269999999999999970e-04 -1.555276348213355586e+00 -1.193251352338051241e+00
-1.259999999999999998e-04 -1.557958882282864943e+00 -1.190537516766334569e+00
-1.250000000000000026e-04 -1.554270397937289605e+00 -1.189180598980476233e+00
-1.240000000000000054e-04 -1.557288248765487548e+00 -1.194269040677444993e+00
-1.229999999999999811e-04 -1.556282298489421567e+00 -1.190198287319869985e+00
-1.219999999999999974e-04 -1.553935081178600797e+00 -1.192233663998657489e+00
-1.210000000000000002e-04 -1.555611664972044172e+00 -1.194947499570374161e+00
-1.199999999999999895e-04 -1.556282298489421567e+00 -1.189859057873405401e+00
-1.189999999999999923e-04 -1.559635466076308319e+00 -1.191555205105728321e+00
-1.179999999999999951e-04 -1.556282298489421567e+00 -1.193590581784515825e+00
-1.169999999999999979e-04 -1.554605714695978191e+00 -1.192572893445122073e+00
-1.160000000000000007e-04 -1.555946981730732981e+00 -1.195965187909767913e+00
-1.149999999999999899e-04 -1.556952932006798962e+00 -1.192912122891586657e+00
-1.139999999999999927e-04 -1.569359652078280210e+00 -1.209534365768350828e+00
-1.129999999999999955e-04 -1.556952932006798962e+00 -1.189519828426940817e+00
-1.119999999999999983e-04 -1.554270397937289605e+00 -1.191894434552192905e+00
-1.110000000000000011e-04 -1.552929130902534816e+00 -1.194269040677444993e+00
-1.099999999999999904e-04 -1.556282298489421567e+00 -1.190537516766334569e+00
-1.089999999999999932e-04 -1.557288248765487548e+00 -1.191215975659263737e+00
-1.079999999999999960e-04 -1.554941031454667000e+00 -1.190876746212799153e+00
-1.069999999999999988e-04 -1.557623565524176357e+00 -1.194608270123909577e+00
-1.060000000000000016e-04 -1.555946981730732981e+00 -1.185788304515830616e+00
-1.049999999999999908e-04 -1.557623565524176357e+00 -1.193590581784515825e+00
-1.039999999999999936e-04 -1.554605714695978191e+00 -1.193251352338051241e+00
-1.029999999999999964e-04 -1.555946981730732981e+00 -1.189859057873405401e+00
-1.019999999999999992e-04 -1.560641416352374522e+00 -1.194947499570374161e+00
-1.010000000000000020e-04 -1.554605714695978191e+00 -1.190876746212799153e+00
-9.999999999999999124e-05 -1.555946981730732981e+00 -1.188502140087547065e+00
-9.899999999999999404e-05 -1.552258497385157421e+00 -1.190537516766334569e+00
-9.799999999999999684e-05 -1.557288248765487548e+00 -1.194608270123909577e+00
-9.699999999999999963e-05 -1.553599764419912210e+00 -1.188502140087547065e+00
-9.600000000000000243e-05 -1.558964832558931146e+00 -1.191555205105728321e+00
-9.499999999999999168e-05 -1.554605714695978191e+00 -1.192912122891586657e+00
-9.399999999999999448e-05 -1.556952932006798962e+00 -1.191215975659263737e+00
-9.299999999999999727e-05 -1.554605714695978191e+00 -1.191555205105728321e+00
-9.200000000000000007e-05 -1.559635466076308319e+00 -1.191894434552192905e+00
-9.099999999999998932e-05 -1.555276348213355586e+00 -1.194269040677444993e+00
-8.999999999999999212e-05 -1.556282298489421567e+00 -1.191555205105728321e+00
-8.899999999999999491e-05 -1.555611664972044172e+00 -1.151865359869372885e+00
-8.799999999999999771e-05 -1.556282298489421567e+00 -1.193251352338051241e+00
-8.700000000000000051e-05 -1.555611664972044172e+00 -1.192912122891586657e+00
-8.599999999999998976e-05 -1.560641416352374522e+00 -1.186805992855224368e+00
-8.499999999999999255e-05 -1.558629515800242338e+00 -1.193929811230980409e+00
-8.399999999999999535e-05 -1.554605714695978191e+00 -1.190198287319869985e+00
-8.299999999999999815e-05 -1.555611664972044172e+00 -1.192572893445122073e+00
-8.200000000000000095e-05 -1.554941031454667000e+00 -1.194269040677444993e+00
-8.099999999999999019e-05 -1.552929130902534816e+00 -1.189180598980476233e+00
-7.999999999999999299e-05 -1.554270397937289605e+00 -1.183413698390578528e+00
-7.899999999999999579e-05 -1.555611664972044172e+00 -1.194947499570374161e+00
-7.799999999999999859e-05 -1.553599764419912210e+00 -1.194947499570374161e+00
-7.700000000000000139e-05 -1.558629515800242338e+00 -1.191215975659263737e+00
-7.599999999999999063e-05 -1.559300149317619733e+00 -1.194269040677444993e+00
-7.499999999999999343e-05 -1.554270397937289605e+00 -1.194947499570374161e+00
-7.399999999999999623e-05 -1.558629515800242338e+00 -1.190876746212799153e+00
-7.299999999999999903e-05 -1.558964832558931146e+00 -1.193929811230980409e+00
-7.200000000000000182e-05 -1.556952932006798962e+00 -1.194269040677444993e+00
-7.099999999999999107e-05 -1.556617615248110376e+00 -1.191894434552192905e+00
-6.999999999999999387e-05 -1.558294199041553751e+00 -1.191555205105728321e+00
-6.899999999999999667e-05 -1.554605714695978191e+00 -1.193929811230980409e+00
-6.799999999999999946e-05 -1.556282298489421567e+00 -1.193590581784515825e+00
-6.700000000000000226e-05 -1.555946981730732981e+00 -1.191894434552192905e+00
-6.599999999999999151e-05 -1.555946981730732981e+00 -1.193251352338051241e+00
-6.499999999999999431e-05 -1.554270397937289605e+00 -1.192233663998657489e+00
-6.399999999999999710e-05 -1.553599764419912210e+00 -1.190876746212799153e+00
-6.299999999999999990e-05 -1.557623565524176357e+00 -1.195286729016838745e+00
-6.200000000000000270e-05 -1.554605714695978191e+00 -1.190876746212799153e+00
-6.099999999999999872e-05 -1.555946981730732981e+00 -1.194608270123909577e+00
-5.999999999999999474e-05 -1.557288248765487548e+00 -1.191894434552192905e+00
-5.899999999999999754e-05 -1.556282298489421567e+00 -1.195965187909767913e+00
-5.800000000000000034e-05 -1.556282298489421567e+00 -1.192912122891586657e+00
-5.699999999999999636e-05 -1.551252547109091440e+00 -1.189859057873405401e+00
-5.599999999999999916e-05 -1.554605714695978191e+00 -1.190198287319869985e+00
-5.499999999999999518e-05 -1.552593814143846229e+00 -1.186805992855224368e+00
-5.399999999999999798e-05 -1.553599764419912210e+00 -1.194608270123909577e+00
-5.300000000000000078e-05 -1.554270397937289605e+00 -1.190198287319869985e+00
-5.199999999999999680e-05 -1.553935081178600797e+00 -1.192572893445122073e+00
-5.099999999999999960e-05 -1.556617615248110376e+00 -1.189859057873405401e+00
-4.999999999999999562e-05 -1.555276348213355586e+00 -1.193929811230980409e+00
-4.899999999999999842e-05 -1.559635466076308319e+00 -1.192572893445122073e+00
-4.800000000000000122e-05 -1.554270397937289605e+00 -1.188841369534011649e+00
-4.699999999999999724e-05 -1.554605714695978191e+00 -1.193590581784515825e+00
-4.600000000000000004e-05 -1.553599764419912210e+00 -1.190876746212799153e+00
-4.499999999999999606e-05 -1.555276348213355586e+00 -1.191215975659263737e+00
-4.399999999999999886e-05 -1.556952932006798962e+00 -1.192233663998657489e+00
-4.299999999999999488e-05 -1.557288248765487548e+00 -1.194269040677444993e+00
-4.199999999999999768e-05 -1.556282298489421567e+00 -1.192912122891586657e+00
-4.100000000000000047e-05 -1.554605714695978191e+00 -1.193251352338051241e+00
-3.999999999999999650e-05 -1.556952932006798962e+00 -1.193251352338051241e+00
-3.899999999999999929e-05 -1.555946981730732981e+00 -1.192233663998657489e+00
-3.799999999999999532e-05 -1.556282298489421567e+00 -1.192233663998657489e+00
-3.699999999999999811e-05 -1.557623565524176357e+00 -1.191555205105728321e+00
-3.600000000000000091e-05 -1.554270397937289605e+00 -1.191215975659263737e+00
-3.499999999999999693e-05 -1.552258497385157421e+00 -1.190537516766334569e+00
