time[s] ch1[V] ch2[V]
2.839999999999999643e-04 -2.220569156671607924e-01 -1.725099479261398561e-01
2.849999999999999886e-04 -2.227275491845381594e-01 -1.765807012837147805e-01
2.860000000000000129e-04 -2.210509653910947558e-01 -1.640292117645254233e-01
2.869999999999999830e-04 -2.190390648389626549e-01 -1.711530301402815479e-01
2.880000000000000073e-04 -2.207156486324060585e-01 -1.718314890332106881e-01
2.889999999999999774e-04 -2.250747664953589022e-01 -1.697961123544232398e-01
2.900000000000000017e-04 -2.247394497366702326e-01 -1.697961123544232398e-01
2.909999999999999718e-04 -2.230628659432268290e-01 -1.718314890332106881e-01
2.919999999999999961e-04 -2.250747664953589022e-01 -1.704745712473523800e-01
2.929999999999999662e-04 -2.203803318737173889e-01 -1.687784240150295156e-01
2.939999999999999905e-04 -2.213862821497834255e-01 -1.711530301402815479e-01
2.949999999999999606e-04 -2.217215989084720951e-01 -1.691176534614940719e-01
2.959999999999999849e-04 -2.230628659432268290e-01 -1.674215062291712075e-01
2.970000000000000092e-04 -2.207156486324060585e-01 -1.694568829079586558e-01
2.979999999999999793e-04 -2.200450151150286915e-01 -1.684391945685649317e-01
2.990000000000000036e-04 -2.203803318737173889e-01 -1.691176534614940719e-01
2.999999999999999737e-04 -2.103208291130569674e-01 -1.358731677079655642e-01
3.009999999999999980e-04 -2.197096983563400219e-01 -1.680999651221003477e-01
3.019999999999999681e-04 -2.187037480802739853e-01 -1.660645884433128994e-01
3.029999999999999924e-04 -2.197096983563400219e-01 -1.948990913928019264e-01
3.039999999999999625e-04 -2.233981827019154986e-01 -1.680999651221003477e-01
3.049999999999999868e-04 -2.183684313215852879e-01 -1.674215062291712075e-01
3.060000000000000111e-04 -2.193743815976513523e-01 -1.677607356756357637e-01
3.069999999999999812e-04 -2.213862821497834255e-01 -1.674215062291712075e-01
3.080000000000000055e-04 -2.227275491845381594e-01 -1.704745712473523800e-01
3.089999999999999756e-04 -2.217215989084720951e-01 -1.660645884433128994e-01
3.099999999999999999e-04 -2.203803318737173889e-01 -1.725099479261398561e-01
3.109999999999999700e-04 -2.217215989084720951e-01 -1.708138006938169640e-01
3.119999999999999944e-04 -2.203803318737173889e-01 -1.650469001039191752e-01
3.129999999999999644e-04 -2.227275491845381594e-01 -1.728491773726044400e-01
3.139999999999999888e-04 -2.176977978042079487e-01 -1.714922595867461319e-01
3.149999999999999589e-04 -2.220569156671607924e-01 -1.670822767827066235e-01
3.159999999999999832e-04 -2.207156486324060585e-01 -1.704745712473523800e-01
3.170000000000000075e-04 -2.233981827019154986e-01 -1.701353418008878238e-01
3.179999999999999776e-04 -2.197096983563400219e-01 -1.664038178897774556e-01
3.190000000000000019e-04 -2.193743815976513523e-01 -1.687784240150295156e-01
3.199999999999999720e-04 -2.233981827019154986e-01 -1.714922595867461319e-01
3.209999999999999963e-04 -2.250747664953589022e-01 -1.684391945685649317e-01
3.219999999999999664e-04 -2.247394497366702326e-01 -1.694568829079586558e-01
3.229999999999999907e-04 -2.227275491845381594e-01 -1.714922595867461319e-01
3.239999999999999608e-04 -2.227275491845381594e-01 -1.694568829079586558e-01
3.249999999999999851e-04 -2.210509653910947558e-01 -1.653861295503837314e-01
3.260000000000000094e-04 -2.227275491845381594e-01 -1.694568829079586558e-01
3.269999999999999795e-04 -2.230628659432268290e-01 -1.677607356756357637e-01
3.280000000000000038e-04 -2.217215989084720951e-01 -1.694568829079586558e-01
3.289999999999999739e-04 -2.230628659432268290e-01 -1.687784240150295156e-01
3.299999999999999982e-04 -2.190390648389626549e-01 -1.708138006938169640e-01
3.309999999999999683e-04 -2.217215989084720951e-01 -1.674215062291712075e-01
3.319999999999999926e-04 -2.207156486324060585e-01 -1.711530301402815479e-01
3.329999999999999627e-04 -2.203803318737173889e-01 -1.694568829079586558e-01
3.339999999999999870e-04 -2.210509653910947558e-01 -1.657253589968483154e-01
3.350000000000000113e-04 -2.240688162192928656e-01 -1.697961123544232398e-01
3.359999999999999814e-04 -2.250747664953589022e-01 -1.704745712473523800e-01
3.370000000000000057e-04 -2.213862821497834255e-01 -1.657253589968483154e-01
3.379999999999999758e-04 -2.203803318737173889e-01 -1.667430473362420396e-01
3.390000000000000001e-04 -2.197096983563400219e-01 -1.748845540513918884e-01
3.399999999999999702e-04 -2.220569156671607924e-01 -1.674215062291712075e-01
3.409999999999999945e-04 -2.200450151150286915e-01 -1.677607356756357637e-01
3.419999999999999646e-04 -2.247394497366702326e-01 -1.718314890332106881e-01
3.429999999999999889e-04 -2.203803318737173889e-01 -1.701353418008878238e-01
3.439999999999999590e-04 -2.240688162192928656e-01 -1.680999651221003477e-01
3.449999999999999833e-04 -2.233981827019154986e-01 -1.701353418008878238e-01
3.460000000000000076e-04 -2.207156486324060585e-01 -1.714922595867461319e-01
3.469999999999999777e-04 -2.213862821497834255e-01 -1.684391945685649317e-01
3.480000000000000020e-04 -2.207156486324060585e-01 -1.680999651221003477e-01
3.489999999999999721e-04 -2.213862821497834255e-01 -1.708138006938169640e-01
3.499999999999999964e-04 -2.233981827019154986e-01 -1.694568829079586558e-01
3.509999999999999665e-04 -2.237334994606041960e-01 -1.711530301402815479e-01
3.519999999999999908e-04 -2.227275491845381594e-01 -1.728491773726044400e-01
3.529999999999999609e-04 -2.233981827019154986e-01 -1.708138006938169640e-01
3.539999999999999853e-04 -2.240688162192928656e-01 -1.714922595867461319e-01
3.550000000000000096e-04 -2.351342692560193237e-01 -1.674215062291712075e-01
3.559999999999999797e-04 -2.193743815976513523e-01 -1.684391945685649317e-01
3.570000000000000040e-04 -2.203803318737173889e-01 -1.684391945685649317e-01
3.579999999999999741e-04 -2.190390648389626549e-01 -1.691176534614940719e-01
3.589999999999999984e-04 -2.250747664953589022e-01 -1.708138006938169640e-01
3.599999999999999685e-04 -2.213862821497834255e-01 -1.697961123544232398e-01
3.609999999999999928e-04 -2.244041329779815630e-01 -1.711530301402815479e-01
3.619999999999999629e-04 -2.230628659432268290e-01 -1.752237834978564723e-01
3.629999999999999872e-04 -2.180331145628966183e-01 -1.633507528715962831e-01
3.639999999999999573e-04 -2.187037480802739853e-01 -1.660645884433128994e-01
3.649999999999999816e-04 -2.223922324258494621e-01 -1.735276362655335802e-01
3.660000000000000059e-04 -2.250747664953589022e-01 -1.691176534614940719e-01
3.669999999999999760e-04 -2.217215989084720951e-01 -1.674215062291712075e-01
3.680000000000000003e-04 -2.176977978042079487e-01 -1.711530301402815479e-01
3.689999999999999704e-04 -2.200450151150286915e-01 -1.680999651221003477e-01
3.699999999999999947e-04 -2.223922324258494621e-01 -1.664038178897774556e-01
3.709999999999999648e-04 -2.220569156671607924e-01 -1.687784240150295156e-01
3.719999999999999891e-04 -2.210509653910947558e-01 -1.714922595867461319e-01
3.729999999999999592e-04 -2.233981827019154986e-01 -1.677607356756357637e-01
3.739999999999999835e-04 -2.203803318737173889e-01 -1.711530301402815479e-01
3.750000000000000078e-04 -2.197096983563400219e-01 -1.694568829079586558e-01
3.759999999999999779e-04 -2.223922324258494621e-01 -1.697961123544232398e-01
3.770000000000000022e-04 -2.230628659432268290e-01 -1.711530301402815479e-01
3.779999999999999723e-04 -2.217215989084720951e-01 -1.701353418008878238e-01
3.789999999999999966e-04 -2.233981827019154986e-01 -1.674215062291712075e-01
3.799999999999999667e-04 -2.254100832540475996e-01 -1.714922595867461319e-01
3.809999999999999910e-04 -2.052910777327267566e-01 -1.840437491059354613e-01
3.819999999999999611e-04 -2.230628659432268290e-01 -1.708138006938169640e-01
3.829999999999999854e-04 -2.213862821497834255e-01 -1.680999651221003477e-01
3.840000000000000097e-04 -2.220569156671607924e-01 -1.711530301402815479e-01
3.849999999999999798e-04 -2.227275491845381594e-01 -1.684391945685649317e-01
3.860000000000000041e-04 -2.200450151150286915e-01 -1.711530301402815479e-01
3.869999999999999742e-04 -2.213862821497834255e-01 -1.704745712473523800e-01
3.879999999999999985e-04 -2.213862821497834255e-01 -1.762414718372501965e-01
3.889999999999999686e-04 -2.223922324258494621e-01 -1.653861295503837314e-01
3.899999999999999929e-04 -2.230628659432268290e-01 -1.694568829079586558e-01
3.909999999999999630e-04 -2.193743815976513523e-01 -1.725099479261398561e-01
3.919999999999999873e-04 -2.193743815976513523e-01 -1.660645884433128994e-01
3.929999999999999574e-04 -2.213862821497834255e-01 -1.708138006938169640e-01
3.939999999999999817e-04 -2.220569156671607924e-01 -1.697961123544232398e-01
3.950000000000000061e-04 -2.217215989084720951e-01 -1.670822767827066235e-01
3.959999999999999762e-04 -2.197096983563400219e-01 -1.660645884433128994e-01
3.970000000000000005e-04 -2.213862821497834255e-01 -1.721707184796752721e-01
3.979999999999999706e-04 -2.230628659432268290e-01 -1.687784240150295156e-01
3.989999999999999949e-04 -2.227275491845381594e-01 -1.667430473362420396e-01
3.999999999999999650e-04 -2.207156486324060585e-01 -1.684391945685649317e-01
4.009999999999999893e-04 -2.213862821497834255e-01 -1.701353418008878238e-01
4.019999999999999594e-04 -2.207156486324060585e-01 -1.691176534614940719e-01
4.029999999999999837e-04 -2.213862821497834255e-01 -1.694568829079586558e-01
4.040000000000000080e-04 -2.227275491845381594e-01 -1.697961123544232398e-01
4.049999999999999781e-04 -2.247394497366702326e-01 -1.650469001039191752e-01
4.060000000000000024e-04 -2.354695860147080211e-01 -1.477461983342257534e-01
4.069999999999999725e-04 -2.213862821497834255e-01 -1.701353418008878238e-01
4.079999999999999968e-04 -2.230628659432268290e-01 -1.697961123544232398e-01
4.089999999999999669e-04 -2.170271642868305817e-01 -1.521561811382652341e-01
4.099999999999999912e-04 -2.200450151150286915e-01 -1.704745712473523800e-01
4.109999999999999613e-04 -2.240688162192928656e-01 -1.721707184796752721e-01
4.119999999999999856e-04 -2.183684313215852879e-01 -1.674215062291712075e-01
4.129999999999999557e-04 -2.254100832540475996e-01 -1.691176534614940719e-01
4.139999999999999800e-04 -2.220569156671607924e-01 -1.687784240150295156e-01
4.150000000000000043e-04 -2.244041329779815630e-01 -1.650469001039191752e-01
4.159999999999999744e-04 -2.193743815976513523e-01 -1.697961123544232398e-01
4.169999999999999987e-04 -2.203803318737173889e-01 -1.697961123544232398e-01
4.179999999999999688e-04 -2.247394497366702326e-01 -1.667430473362420396e-01
4.189999999999999931e-04 -2.223922324258494621e-01 -1.708138006938169640e-01
4.199999999999999632e-04 -2.257454000127362692e-01 -1.752237834978564723e-01
4.209999999999999875e-04 -2.183684313215852879e-01 -1.677607356756357637e-01
4.219999999999999576e-04 -2.207156486324060585e-01 -1.725099479261398561e-01
4.229999999999999819e-04 -2.207156486324060585e-01 -1.694568829079586558e-01
4.240000000000000062e-04 -2.213862821497834255e-01 -1.660645884433128994e-01
4.249999999999999763e-04 -2.180331145628966183e-01 -1.701353418008878238e-01
4.260000000000000006e-04 -2.264160335301136362e-01 -1.721707184796752721e-01
4.269999999999999707e-04 -2.210509653910947558e-01 -1.680999651221003477e-01
4.279999999999999950e-04 -2.213862821497834255e-01 -1.677607356756357637e-01
4.289999999999999651e-04 -2.187037480802739853e-01 -1.708138006938169640e-01
4.299999999999999894e-04 -2.223922324258494621e-01 -1.694568829079586558e-01
4.309999999999999595e-04 -2.220569156671607924e-01 -1.670822767827066235e-01
4.319999999999999838e-04 -2.190390648389626549e-01 -1.711530301402815479e-01
4.329999999999999539e-04 -2.187037480802739853e-01 -1.714922595867461319e-01
4.339999999999999782e-04 -2.223922324258494621e-01 -1.687784240150295156e-01
4.350000000000000026e-04 -2.203803318737173889e-01 -1.697961123544232398e-01
4.359999999999999726e-04 -2.109914626304343066e-01 -1.653861295503837314e-01
4.369999999999999970e-04 -2.207156486324060585e-01 -1.694568829079586558e-01
4.379999999999999671e-04 -2.220569156671607924e-01 -1.687784240150295156e-01
4.389999999999999914e-04 -2.200450151150286915e-01 -1.704745712473523800e-01
4.399999999999999615e-04 -2.197096983563400219e-01 -1.694568829079586558e-01
4.409999999999999858e-04 -2.213862821497834255e-01 -1.711530301402815479e-01
4.419999999999999559e-04 -2.190390648389626549e-01 -1.680999651221003477e-01
4.429999999999999802e-04 -2.217215989084720951e-01 -1.725099479261398561e-01
4.440000000000000045e-04 -2.176977978042079487e-01 -1.650469001039191752e-01
4.449999999999999746e-04 -2.200450151150286915e-01 -1.708138006938169640e-01
4.459999999999999989e-04 -2.237334994606041960e-01 -1.748845540513918884e-01
4.469999999999999690e-04 -2.203803318737173889e-01 -1.657253589968483154e-01
4.479999999999999933e-04 -2.230628659432268290e-01 -1.718314890332106881e-01
4.489999999999999634e-04 -2.230628659432268290e-01 -1.748845540513918884e-01
4.499999999999999877e-04 -2.227275491845381594e-01 -1.650469001039191752e-01
4.509999999999999578e-04 -2.207156486324060585e-01 -1.684391945685649317e-01
4.519999999999999821e-04 -2.220569156671607924e-01 -1.711530301402815479e-01
4.530000000000000064e-04 -2.240688162192928656e-01 -1.697961123544232398e-01
4.539999999999999765e-04 -2.210509653910947558e-01 -1.680999651221003477e-01
4.550000000000000008e-04 -2.156858972520758477e-01 -1.694568829079586558e-01
4.559999999999999709e-04 -2.190390648389626549e-01 -1.664038178897774556e-01
4.569999999999999952e-04 -2.197096983563400219e-01 -1.667430473362420396e-01
4.579999999999999653e-04 -2.210509653910947558e-01 -1.684391945685649317e-01
4.589999999999999896e-04 -2.237334994606041960e-01 -1.701353418008878238e-01
4.599999999999999597e-04 -2.223922324258494621e-01 -1.670822767827066235e-01
4.609999999999999840e-04 -2.217215989084720951e-01 -1.718314890332106881e-01
4.619999999999999541e-04 -2.227275491845381594e-01 -1.704745712473523800e-01
4.629999999999999784e-04 -2.220569156671607924e-01 -1.674215062291712075e-01
4.640000000000000027e-04 -2.247394497366702326e-01 -1.691176534614940719e-01
4.649999999999999728e-04 -1.627058493792643001e-01 -2.043975158938100556e-01
4.659999999999999971e-04 -2.240688162192928656e-01 -1.704745712473523800e-01
4.669999999999999672e-04 -2.250747664953589022e-01 -1.704745712473523800e-01
4.679999999999999915e-04 -2.230628659432268290e-01 -1.687784240150295156e-01
4.689999999999999616e-04 -2.203803318737173889e-01 -1.701353418008878238e-01
4.699999999999999859e-04 -2.237334994606041960e-01 -1.691176534614940719e-01
4.709999999999999560e-04 -2.220569156671607924e-01 -1.704745712473523800e-01
4.719999999999999803e-04 -2.200450151150286915e-01 -1.738668657119981642e-01
4.730000000000000046e-04 -2.200450151150286915e-01 -1.636899823180608671e-01
4.739999999999999747e-04 -2.230628659432268290e-01 -1.697961123544232398e-01
4.749999999999999990e-04 -2.210509653910947558e-01 -1.714922595867461319e-01
4.759999999999999691e-04 -2.230628659432268290e-01 -1.674215062291712075e-01
4.769999999999999934e-04 -2.237334994606041960e-01 -1.691176534614940719e-01
4.779999999999999635e-04 -2.207156486324060585e-01 -1.701353418008878238e-01
4.789999999999999879e-04 -2.230628659432268290e-01 -1.674215062291712075e-01
4.799999999999999580e-04 -2.213862821497834255e-01 -1.687784240150295156e-01
4.809999999999999823e-04 -2.227275491845381594e-01 -1.708138006938169640e-01
4.819999999999999524e-04 -2.223922324258494621e-01 -1.680999651221003477e-01
4.829999999999999767e-04 -2.200450151150286915e-01 -1.667430473362420396e-01
4.840000000000000010e-04 -2.207156486324060585e-01 -1.697961123544232398e-01
4.849999999999999711e-04 -2.187037480802739853e-01 -1.670822767827066235e-01
4.859999999999999954e-04 -2.227275491845381594e-01 -1.691176534614940719e-01
4.869999999999999655e-04 -2.197096983563400219e-01 -1.708138006938169640e-01
4.879999999999999898e-04 -2.220569156671607924e-01 -1.718314890332106881e-01
4.889999999999999599e-04 -2.173624810455192513e-01 -1.684391945685649317e-01
4.899999999999999842e-04 -2.217215989084720951e-01 -1.684391945685649317e-01
4.910000000000000085e-04 -2.250747664953589022e-01 -1.711530301402815479e-01
4.919999999999999244e-04 -2.217215989084720951e-01 -1.680999651221003477e-01
4.929999999999999487e-04 -2.223922324258494621e-01 -1.701353418008878238e-01
4.939999999999999730e-04 -2.200450151150286915e-01 -1.708138006938169640e-01
4.949999999999999973e-04 -2.200450151150286915e-01 -1.718314890332106881e-01
4.960000000000000216e-04 -2.207156486324060585e-01 -1.697961123544232398e-01
4.969999999999999375e-04 -2.099855123543682700e-01 -1.667430473362420396e-01
4.979999999999999618e-04 -2.257454000127362692e-01 -1.711530301402815479e-01
4.989999999999999861e-04 -2.203803318737173889e-01 -1.687784240150295156e-01
5.000000000000000104e-04 -2.230628659432268290e-01 -1.708138006938169640e-01
5.009999999999999263e-04 -2.197096983563400219e-01 -1.687784240150295156e-01
5.019999999999999506e-04 -2.230628659432268290e-01 -1.718314890332106881e-01
5.029999999999999749e-04 -2.197096983563400219e-01 -1.664038178897774556e-01
5.039999999999999992e-04 -2.210509653910947558e-01 -1.731884068190689963e-01
5.050000000000000235e-04 -2.207156486324060585e-01 -1.721707184796752721e-01
5.059999999999999394e-04 -2.250747664953589022e-01 -1.667430473362420396e-01
5.069999999999999637e-04 -2.227275491845381594e-01 -1.708138006938169640e-01
5.079999999999999880e-04 -2.200450151150286915e-01 -1.714922595867461319e-01
5.090000000000000123e-04 -2.200450151150286915e-01 -1.657253589968483154e-01
5.099999999999999282e-04 -2.203803318737173889e-01 -1.694568829079586558e-01
5.109999999999999525e-04 -2.213862821497834255e-01 -1.731884068190689963e-01
5.119999999999999768e-04 -2.240688162192928656e-01 -1.674215062291712075e-01
5.130000000000000011e-04 -2.203803318737173889e-01 -1.704745712473523800e-01
5.140000000000000254e-04 -2.197096983563400219e-01 -1.714922595867461319e-01
5.149999999999999413e-04 -2.207156486324060585e-01 -1.657253589968483154e-01
5.159999999999999656e-04 -2.200450151150286915e-01 -1.677607356756357637e-01
5.169999999999999899e-04 -2.193743815976513523e-01 -1.708138006938169640e-01
5.180000000000000143e-04 -2.230628659432268290e-01 -1.701353418008878238e-01
5.189999999999999301e-04 -2.233981827019154986e-01 -1.708138006938169640e-01
5.199999999999999544e-04 -2.183684313215852879e-01 -1.697961123544232398e-01
5.209999999999999788e-04 -2.193743815976513523e-01 -1.711530301402815479e-01
5.220000000000000031e-04 -2.227275491845381594e-01 -1.667430473362420396e-01
5.230000000000000274e-04 -2.244041329779815630e-01 -1.708138006938169640e-01
5.239999999999999433e-04 -2.233981827019154986e-01 -1.697961123544232398e-01
5.249999999999999676e-04 -2.210509653910947558e-01 -1.660645884433128994e-01
5.259999999999999919e-04 -2.237334994606041960e-01 -1.684391945685649317e-01
5.270000000000000162e-04 -2.368108530494627273e-01 -1.840437491059354613e-01
5.279999999999999321e-04 -2.227275491845381594e-01 -1.708138006938169640e-01
5.289999999999999564e-04 -2.207156486324060585e-01 -1.687784240150295156e-01
5.299999999999999807e-04 -2.166918475281418843e-01 -1.670822767827066235e-01
5.310000000000000050e-04 -2.220569156671607924e-01 -1.704745712473523800e-01
5.320000000000000293e-04 -2.213862821497834255e-01 -1.691176534614940719e-01
5.329999999999999452e-04 -2.230628659432268290e-01 -1.714922595867461319e-01
5.339999999999999695e-04 -2.217215989084720951e-01 -1.731884068190689963e-01
5.349999999999999938e-04 -2.210509653910947558e-01 -1.650469001039191752e-01
5.360000000000000181e-04 -2.217215989084720951e-01 -1.711530301402815479e-01
5.369999999999999340e-04 -2.240688162192928656e-01 -1.755630129443210286e-01
5.379999999999999583e-04 -2.260807167714249666e-01 -1.667430473362420396e-01
5.389999999999999826e-04 -2.203803318737173889e-01 -1.680999651221003477e-01
5.400000000000000069e-04 -2.213862821497834255e-01 -1.731884068190689963e-01
5.409999999999999228e-04 -2.207156486324060585e-01 -1.657253589968483154e-01
5.419999999999999471e-04 -2.233981827019154986e-01 -1.674215062291712075e-01
5.429999999999999714e-04 -2.190390648389626549e-01 -1.704745712473523800e-01
5.439999999999999957e-04 -2.227275491845381594e-01 -1.697961123544232398e-01
5.450000000000000200e-04 -2.170271642868305817e-01 -1.647076706574545912e-01
5.459999999999999359e-04 -2.193743815976513523e-01 -1.708138006938169640e-01
5.469999999999999602e-04 -2.187037480802739853e-01 -1.691176534614940719e-01
5.479999999999999845e-04 -2.230628659432268290e-01 -1.687784240150295156e-01
5.490000000000000088e-04 -2.183684313215852879e-01 -1.684391945685649317e-01
5.499999999999999247e-04 -2.210509653910947558e-01 -1.704745712473523800e-01
5.509999999999999490e-04 -2.213862821497834255e-01 -1.680999651221003477e-01
5.519999999999999733e-04 -2.187037480802739853e-01 -1.657253589968483154e-01
5.529999999999999976e-04 -2.203803318737173889e-01 -1.691176534614940719e-01
5.540000000000000219e-04 -2.210509653910947558e-01 -1.684391945685649317e-01
5.549999999999999378e-04 -2.176977978042079487e-01 -1.765807012837147805e-01
5.559999999999999621e-04 -2.240688162192928656e-01 -1.691176534614940719e-01
5.569999999999999864e-04 -2.244041329779815630e-01 -1.697961123544232398e-01
5.580000000000000107e-04 -2.217215989084720951e-01 -1.728491773726044400e-01
5.589999999999999266e-04 -2.220569156671607924e-01 -1.708138006938169640e-01
5.599999999999999509e-04 -2.220569156671607924e-01 -1.691176534614940719e-01
5.609999999999999752e-04 -2.207156486324060585e-01 -1.704745712473523800e-01
5.619999999999999996e-04 -2.213862821497834255e-01 -1.704745712473523800e-01
5.630000000000000239e-04 -2.210509653910947558e-01 -1.701353418008878238e-01
5.639999999999999397e-04 -2.210509653910947558e-01 -1.623330645322025589e-01
5.649999999999999641e-04 -2.217215989084720951e-01 -1.684391945685649317e-01
5.659999999999999884e-04 -2.213862821497834255e-01 -1.731884068190689963e-01
5.670000000000000127e-04 -2.203803318737173889e-01 -1.674215062291712075e-01
5.679999999999999286e-04 -2.190390648389626549e-01 -1.677607356756357637e-01
5.689999999999999529e-04 -2.190390648389626549e-01 -1.708138006938169640e-01
5.699999999999999772e-04 -2.197096983563400219e-01 -1.657253589968483154e-01
5.710000000000000015e-04 -2.197096983563400219e-01 -1.653861295503837314e-01
5.720000000000000258e-04 -2.176977978042079487e-01 -1.714922595867461319e-01
5.729999999999999417e-04 -2.223922324258494621e-01 -1.697961123544232398e-01
5.739999999999999660e-04 -2.220569156671607924e-01 -1.697961123544232398e-01
5.749999999999999903e-04 -2.220569156671607924e-01 -1.708138006938169640e-01
5.760000000000000146e-04 -2.223922324258494621e-01 -1.691176534614940719e-01
5.769999999999999305e-04 -2.233981827019154986e-01 -1.660645884433128994e-01
5.779999999999999548e-04 -2.203803318737173889e-01 -1.677607356756357637e-01
5.789999999999999791e-04 -2.200450151150286915e-01 -1.708138006938169640e-01
5.800000000000000034e-04 -2.233981827019154986e-01 -1.674215062291712075e-01
5.810000000000000277e-04 -2.200450151150286915e-01 -1.684391945685649317e-01
5.819999999999999436e-04 -2.237334994606041960e-01 -1.725099479261398561e-01
5.829999999999999679e-04 -2.210509653910947558e-01 -1.643684412109900073e-01
5.839999999999999922e-04 -2.217215989084720951e-01 -1.701353418008878238e-01
5.850000000000000165e-04 -1.982494258002644449e-01 -1.738668657119981642e-01
5.859999999999999324e-04 -2.257454000127362692e-01 -1.708138006938169640e-01
5.869999999999999567e-04 -2.237334994606041960e-01 -1.708138006938169640e-01
5.879999999999999810e-04 -2.193743815976513523e-01 -1.691176534614940719e-01
5.890000000000000053e-04 -2.183684313215852879e-01 -1.670822767827066235e-01
5.899999999999999212e-04 -2.230628659432268290e-01 -1.684391945685649317e-01
5.909999999999999455e-04 -2.207156486324060585e-01 -1.701353418008878238e-01
5.919999999999999698e-04 -2.207156486324060585e-01 -1.748845540513918884e-01
5.929999999999999941e-04 -2.233981827019154986e-01 -1.630115234251316991e-01
5.940000000000000184e-04 -2.203803318737173889e-01 -1.653861295503837314e-01
5.949999999999999343e-04 -2.240688162192928656e-01 -1.731884068190689963e-01
5.959999999999999586e-04 -2.193743815976513523e-01 -1.680999651221003477e-01
5.969999999999999829e-04 -2.203803318737173889e-01 -1.670822767827066235e-01
5.980000000000000072e-04 -2.247394497366702326e-01 -1.745453246049273044e-01
5.989999999999999231e-04 -2.223922324258494621e-01 -1.684391945685649317e-01
5.999999999999999474e-04 -2.230628659432268290e-01 -1.667430473362420396e-01
6.009999999999999717e-04 -2.233981827019154986e-01 -1.694568829079586558e-01
6.019999999999999961e-04 -2.197096983563400219e-01 -1.687784240150295156e-01
6.030000000000000204e-04 -2.227275491845381594e-01 -1.691176534614940719e-01
6.039999999999999362e-04 -2.200450151150286915e-01 -1.687784240150295156e-01
6.049999999999999606e-04 -2.217215989084720951e-01 -1.701353418008878238e-01
6.059999999999999849e-04 -2.193743815976513523e-01 -1.680999651221003477e-01
6.070000000000000092e-04 -2.220569156671607924e-01 -1.694568829079586558e-01
6.079999999999999251e-04 -2.193743815976513523e-01 -1.701353418008878238e-01
6.089999999999999494e-04 -2.227275491845381594e-01 -1.680999651221003477e-01
6.099999999999999737e-04 -2.210509653910947558e-01 -1.684391945685649317e-01
6.109999999999999980e-04 -2.062970280087927932e-01 -1.728491773726044400e-01
6.120000000000000223e-04 -2.244041329779815630e-01 -1.711530301402815479e-01
6.129999999999999382e-04 -2.240688162192928656e-01 -1.694568829079586558e-01
6.139999999999999625e-04 -2.213862821497834255e-01 -1.677607356756357637e-01
6.149999999999999868e-04 -2.227275491845381594e-01 -1.704745712473523800e-01
6.160000000000000111e-04 -2.233981827019154986e-01 -1.684391945685649317e-01
6.169999999999999270e-04 -2.180331145628966183e-01 -1.657253589968483154e-01
6.179999999999999513e-04 -2.227275491845381594e-01 -1.769199307301793367e-01
6.189999999999999756e-04 -2.233981827019154986e-01 -1.653861295503837314e-01
6.199999999999999999e-04 -2.217215989084720951e-01 -1.687784240150295156e-01
6.210000000000000242e-04 -2.203803318737173889e-01 -1.708138006938169640e-01
6.219999999999999401e-04 -2.187037480802739853e-01 -1.653861295503837314e-01
6.229999999999999644e-04 -2.247394497366702326e-01 -1.687784240150295156e-01
6.239999999999999887e-04 -2.180331145628966183e-01 -1.677607356756357637e-01
6.250000000000000130e-04 -2.217215989084720951e-01 -1.687784240150295156e-01
6.259999999999999289e-04 -2.213862821497834255e-01 -1.680999651221003477e-01
6.269999999999999532e-04 -2.220569156671607924e-01 -1.718314890332106881e-01
6.279999999999999775e-04 -2.207156486324060585e-01 -1.691176534614940719e-01
6.290000000000000018e-04 -2.217215989084720951e-01 -1.694568829079586558e-01
6.299999999999999177e-04 -2.233981827019154986e-01 -1.738668657119981642e-01
6.309999999999999420e-04 -2.210509653910947558e-01 -1.677607356756357637e-01
6.319999999999999663e-04 -2.207156486324060585e-01 -1.714922595867461319e-01
6.329999999999999906e-04 -2.227275491845381594e-01 -1.691176534614940719e-01
6.340000000000000149e-04 -2.223922324258494621e-01 -1.742060951584627204e-01
6.349999999999999308e-04 -2.220569156671607924e-01 -1.708138006938169640e-01
6.359999999999999551e-04 -2.220569156671607924e-01 -1.691176534614940719e-01
6.369999999999999794e-04 -2.203803318737173889e-01 -1.697961123544232398e-01
6.380000000000000037e-04 -2.213862821497834255e-01 -1.708138006938169640e-01
6.389999999999999196e-04 -2.200450151150286915e-01 -1.684391945685649317e-01
6.399999999999999439e-04 -2.227275491845381594e-01 -1.694568829079586558e-01
6.409999999999999682e-04 -2.187037480802739853e-01 -1.640292117645254233e-01
6.419999999999999925e-04 -2.197096983563400219e-01 -1.677607356756357637e-01
6.430000000000000169e-04 -2.197096983563400219e-01 -1.738668657119981642e-01
6.439999999999999327e-04 -2.217215989084720951e-01 -1.684391945685649317e-01
6.449999999999999570e-04 -2.190390648389626549e-01 -1.680999651221003477e-01
6.459999999999999814e-04 -2.237334994606041960e-01 -1.738668657119981642e-01
6.470000000000000057e-04 -2.210509653910947558e-01 -1.691176534614940719e-01
6.479999999999999215e-04 -2.203803318737173889e-01 -1.670822767827066235e-01
6.489999999999999459e-04 -2.217215989084720951e-01 -1.718314890332106881e-01
6.499999999999999702e-04 -2.210509653910947558e-01 -1.697961123544232398e-01
