# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
6.913203779678128194e+05,6.326610027339106823e-01,2.611322908426298994e-01,3.674862054175749848e-01,5.844876925724367123e-01
6.977299649665538454e+05,7.615509215811551158e-01,2.664155558901932230e-01,6.179907630254229955e-01,4.684054096095435771e-01
7.041989785449295305e+05,8.540371315126185081e-01,2.424655907441329306e-01,2.038580035979032645e-01,6.545229736851195801e-01
7.107279696773411706e+05,6.978194571778290056e-01,2.908024980856647734e-01,9.931730504117833314e-02,6.553665590576425171e-01
7.173174944465612061e+05,8.534677210149886895e-01,3.778342213275013295e-01,2.328899156202184906e-01,8.679895002094093481e-01
7.239681140910877148e+05,7.342838823129944625e-01,3.304446465018273105e-01,5.159416194761126118e-01,4.286621900099674698e-01
7.306803950529491995e+05,6.815098011997152705e-01,2.460749254067909342e-01,1.972771154507430569e-01,6.095371223774916913e-01
7.374549090259546647e+05,7.352342970301013469e-01,3.601993838697727934e-01,1.541743130614087465e-01,6.192944688245366480e-01
7.442922330043758266e+05,6.902710936776405015e-01,3.514570439684054359e-01,1.591741038836427813e-01,5.889792517572675079e-01
7.511929493320968468e+05,7.789195790057130697e-01,4.139574077289873699e-01,1.969768022003540453e-01,1.062391187625694844e+00
7.581576457522117998e+05,6.445217912410584615e-01,3.776494511601380943e-01,1.783679263818866989e-01,1.457865389005778667e+00
7.651869154570817482e+05,7.314820194482447580e-01,3.112589554191779739e-01,5.682311749176868210e-01,5.929317429798985906e-01
7.722813571388642304e+05,6.410619460646448386e-01,3.154523088356128713e-01,1.368633994436723178e-01,1.184714850290258914e+00
7.794415750404951395e+05,6.432987294261029998e-01,3.863169830877624666e-01,3.996300963641533643e-01,9.601104427575232192e-01
7.866681790071573341e+05,7.313117132862296810e-01,3.058941158592606291e-01,5.534825320002764171e-01,4.204820340442922966e-01
7.939617845382275991e+05,7.585350615347867809e-01,2.445251108148830399e-01,2.837013674568020782e-01,8.016140667210880366e-01
8.013230128396886867e+05,6.793906580458013433e-01,2.618097329845748278e-01,3.851464404949858644e-01,4.301998410134424966e-01
8.087524908770457841e+05,7.798104876926986728e-01,4.065844721504844328e-01,4.196297444915118580e-01,9.386242189014786241e-01
8.162508514287236612e+05,7.424412525539055840e-01,3.219244942445844693e-01,2.605679617389356495e-01,6.555993793684701254e-01
8.238187331399600953e+05,4.918723968316309758e-01,2.100055227556923143e-01,3.249885081334999426e-01,6.464458530968081318e-01
8.314567805772064021e+05,6.907355946507413025e-01,1.904580136172232541e-01,6.823438042004723592e-01,5.546884033005647918e-01
8.391656442830160959e+05,8.198625240730338382e-01,2.347419264138755068e-01,1.856389308518987813e-01,6.122698775322098497e-01
8.469459808314576512e+05,5.824314928742808650e-01,1.931159724671249467e-01,1.452241771449298002e-01,8.427188251534909469e-01
8.547984528840405401e+05,7.318509591477084797e-01,3.033934418292090762e-01,1.748339426196192092e-01,5.839270664828634105e-01
8.627237292461451143e+05,6.812215234802347918e-01,2.833189492327789494e-01,3.098853666596246836e-01,4.735247380935313499e-01
8.707224849239921896e+05,7.351843127092886343e-01,2.407596633246885665e-01,3.953451482385169635e-01,5.992411897908183072e-01
8.787954011821328895e+05,5.429456142650139761e-01,1.224013920212626283e-01,3.260720218339666632e-01,7.331896582331437484e-01
8.869431656014703913e+05,6.777319334160574194e-01,3.230783875160746499e-01,3.564143640429603965e-01,6.352335251298201202e-01
8.951664721378301037e+05,6.090378508636676846e-01,3.253064879948223131e-01,5.096496296763387557e-01,1.074979101969442574e+00
9.034660211810533656e+05,5.307565505734885836e-01,2.282635696046757812e-01,-3.568681267878085484e-01,6.275522631208402258e-01
9.118425196146562230e+05,7.434407474775582836e-01,2.597381996284899852e-01,2.528004102933446018e-01,6.380978829798436003e-01
9.202966808760409476e+05,5.980491836890010626e-01,3.450460802499628610e-01,-1.805873826740169164e-01,1.102568787573894760e+00
9.288292250172499334e+05,6.389391559423831524e-01,4.032945265758658415e-01,2.669376187415920532e-01,1.432070560081795563e+00
9.374408787662981777e+05,6.559345949498078809e-01,3.315807306223859663e-01,-4.623764092918274116e-02,5.718680054660617573e-01
9.461323755890759639e+05,6.839492503185196082e-01,2.678800263124391789e-01,2.555456506167660402e-01,8.684425070026529081e-01
9.549044557518077781e+05,6.030654030965069134e-01,3.714338714355274185e-01,-8.053141258193065033e-01,8.463028755931543134e-01
9.637578663841089001e+05,6.468939643706834719e-01,3.171246220584422737e-01,-1.850355078078126103e-01,1.026333492381747536e+00
9.726933615426179022e+05,5.652140735632621427e-01,1.897456116775284862e-01,-8.879140283681534462e-02,7.750082169670398091e-01
9.817117022752183257e+05,5.486949502132359990e-01,4.003143177170663258e-01,1.254974608216716803e-01,6.311042833214720593e-01
9.908136566858666483e+05,5.655634039239367805e-01,1.990633768218482147e-01,2.324931998158424606e-01,9.546173766822685369e-01
1.000000000000000000e+06,7.837105274609573735e-01,2.695837157310663756e-01,-1.325925635821779969e-01,6.177098032156903562e-01
