# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
8.353023195026779035e+01,1.282939292410383736e+01,4.964071711035995815e-02,1.697205613163549121e+00,3.030968218057712282e-03
8.430468371788967374e+01,1.273215474665735769e+01,6.281699559208266115e-02,1.692660883464958133e+00,3.454360230701735996e-03
8.508631582640582280e+01,1.260715060880509242e+01,4.262499668023846111e-02,1.693995611697248993e+00,3.066958089811765500e-03
8.587519484845171291e+01,1.249513011602202184e+01,5.954416225347017311e-02,1.693726177873889682e+00,4.089541057391311678e-03
8.667138797389233673e+01,1.234980112506296912e+01,3.467106859011675341e-02,1.690028343520793896e+00,3.756538929924047726e-03
8.747496301554414799e+01,1.225081299822093328e+01,3.901239198565376043e-02,1.689035071949955169e+00,5.548521537938272755e-03
8.828598841495150396e+01,1.218188831145418760e+01,2.993810479756005977e-02,1.687263029732617436e+00,2.936026770799612506e-03
8.910453324821513377e+01,1.203555318661584295e+01,3.704500354982687149e-02,1.687539381342911593e+00,3.952643251383696453e-03
8.993066723187622813e+01,1.191261101620852081e+01,5.523559710722106969e-02,1.685563430423060449e+00,4.461146770324580201e-03
9.076446072885356386e+01,1.181920624551183252e+01,4.842892559459155422e-02,1.683975019617415469e+00,2.807826126665548955e-03
9.160598475443708821e+01,1.168258838597875737e+01,5.950956925911944639e-02,1.685176698097320180e+00,3.760260711329821513e-03
9.245531098233570333e+01,1.158361823668473001e+01,4.566162107671500880e-02,1.684170832603342660e+00,4.400711619769060584e-03
9.331251175078250526e+01,1.150426144861098088e+01,5.404428107438313117e-02,1.682907538794362612e+00,3.161788880657140973e-03
9.417766006869518947e+01,1.137321600507759278e+01,3.822734200364015511e-02,1.682969103793841459e+00,3.808846121239231608e-03
9.505082962189506190e+01,1.129768337175240234e+01,5.248142750691067032e-02,1.679899642960259953e+00,3.436811697323030167e-03
9.593209477938241037e+01,1.118957875620878539e+01,4.304477766502658870e-02,1.679570984396083988e+00,3.198551668096260604e-03
9.682153059967080821e+01,1.108949103828301652e+01,3.458185831274273453e-02,1.679096389697068759e+00,2.600532986999777498e-03
9.771921283717996687e+01,1.096719470133043828e+01,5.040459506777862642e-02,1.676530551513171208e+00,4.530525795860812673e-03
9.862521794868779068e+01,1.086949425145804859e+01,4.232302998706779368e-02,1.676080236220470976e+00,3.556022301155262015e-03
9.953962309984233059e+01,1.076934703931483917e+01,4.771583617793589277e-02,1.675893939824837586e+00,2.837993168507946338e-03
1.004625061717340344e+02,1.066130123086097115e+01,2.268176236259801873e-02,1.671848094068940416e+00,4.298892153465411724e-03
1.013939457675291749e+02,1.056539941361611135e+01,3.006679309552523494e-02,1.674282196954202773e+00,5.146085922024298820e-03
1.023340212191642280e+02,1.048501048062670549e+01,4.304682065643315736e-02,1.671642074603786998e+00,2.920394157354560139e-03
1.032828125941028503e+02,1.037020570744669712e+01,3.345117353439534813e-02,1.670098770651431419e+00,3.779431696353059613e-03
1.042404007021555827e+02,1.027132115341178675e+01,3.781903895363974283e-02,1.670468618668436322e+00,3.162517060167343869e-03
1.052068671023622812e+02,1.018374741374340431e+01,2.845192140705309070e-02,1.668997249972390851e+00,2.805081689031716299e-03
1.061822941099384678e+02,1.008912221230217199e+01,4.406310926050182458e-02,1.669151619474401826e+00,3.427445376418768869e-03
1.071667648032863269e+02,9.983213605148275605e+00,3.257380214209650710e-02,1.664688977016856253e+00,4.243330421938230033e-03
1.081603630310709434e+02,9.910580667470778593e+00,3.121383786356822856e-02,1.664500232588202788e+00,2.779816358745643926e-03
1.091631734193614705e+02,9.805559423424394794e+00,4.407230397255003373e-02,1.663571441359164682e+00,3.164324687394233157e-03
1.101752813788387328e+02,9.739628513979084801e+00,4.002221419629192756e-02,1.664406160499760201e+00,4.088589868385818227e-03
1.111967731120698915e+02,9.629761020598314403e+00,3.424796694545272080e-02,1.660041795356951511e+00,5.918098425129907081e-03
1.122277356208507086e+02,9.554603681075551691e+00,3.232488623117212717e-02,1.663873539119693046e+00,4.626050558163504606e-03
1.132682567136153722e+02,9.465867125321191011e+00,4.189456174699495578e-02,1.661939441074310908e+00,2.595960303679325197e-03
1.143184250129150286e+02,9.374529724520565210e+00,2.284720266492352644e-02,1.661016476887998916e+00,3.906204377188512121e-03
1.153783299629660775e+02,9.285334707819490774e+00,3.374926346711649983e-02,1.660146668860341679e+00,4.797204170581708706e-03
1.164480618372685541e+02,9.223254601252067530e+00,4.149073775880676024e-02,1.656065156077964007e+00,5.859961167552666522e-03
1.175277117462945142e+02,9.126266572225206986e+00,4.303436009387235500e-02,1.654548170901882997e+00,4.034100574100032803e-03
1.186173716452479141e+02,9.041941001576951464e+00,1.906471443354218129e-02,1.657338311119278984e+00,4.102747911240755066e-03
1.197171343418966813e+02,8.962435357755143883e+00,3.689607222615524235e-02,1.653994076325631557e+00,3.225430747634395849e-03
1.208270935044775882e+02,8.881073489583332758e+00,3.081422073000109063e-02,1.658202304103710389e+00,4.362062271779928307e-03
1.219473436696738275e+02,8.783749008863997787e+00,2.449195111228224739e-02,1.651796472215944167e+00,4.851623962196833714e-03
1.230779802506665845e+02,8.696263343163728621e+00,3.344484380717555744e-02,1.652710872651386165e+00,3.292552517081643367e-03
1.242190995452617415e+02,8.637859822413648914e+00,2.754824250598299218e-02,1.652378201382464606e+00,5.417642521927538805e-03
1.253707987440919709e+02,8.550364409694079626e+00,4.127148027857202583e-02,1.649726571200579528e+00,3.084326404733333301e-03
1.265331759388942885e+02,8.455697172246608773e+00,3.436789687154638562e-02,1.650059211690573679e+00,4.459865846402972372e-03
1.277063301308644725e+02,8.398718972801578531e+00,2.656907363310065384e-02,1.648260242694602695e+00,3.246643707840509308e-03
1.288903612390892874e+02,8.315623687251450846e+00,2.475309239198384553e-02,1.647527018044115721e+00,2.754717146883341704e-03
1.300853701090570667e+02,8.222078555604390715e+00,4.245879516236143042e-02,1.645169459863496497e+00,4.160035137421946513e-03
1.312914585212465397e+02,8.168698373725513662e+00,3.923096275869566996e-02,1.649071165449389254e+00,4.503087111784099573e-03
1.325087291997953969e+02,8.102345684938075721e+00,3.436488993445349638e-02,1.645299787804309855e+00,2.388806995496959868e-03
1.337372858212496283e+02,8.026185107745996916e+00,3.309380896722243642e-02,1.647254282990635144e+00,4.501423393516870188e-03
1.349772330233941773e+02,7.927783370553292741e+00,2.480595305467225842e-02,1.642876072620252703e+00,4.439587425996017155e-03
1.362286764141646813e+02,7.869296480292284457e+00,3.736195816567235845e-02,1.638729989597780490e+00,4.947218503944302709e-03
1.374917225806419196e+02,7.793293104634791746e+00,4.449943800782069081e-02,1.643642016722355326e+00,3.982126098722478871e-03
1.387664790981307021e+02,7.717550518087223921e+00,3.432892183164123340e-02,1.641469055260033061e+00,4.953840232984636077e-03
1.400530545393219768e+02,7.628139550473416186e+00,4.055045961350844247e-02,1.639550578036711004e+00,5.776315522884571327e-03
1.413515584835395771e+02,7.571955465962110665e+00,1.557018699426100140e-02,1.641070975820561939e+00,3.614502772670559385e-03
1.426621015260736840e+02,7.507115533083388748e+00,2.367535163322505298e-02,1.637822502184045792e+00,3.364351300215600010e-03
1.439847952876006616e+02,7.411492924075514743e+00,2.127837497171106498e-02,1.638525408220163015e+00,4.476809702245062444e-03
1.453197524236895504e+02,7.339823722930634453e+00,3.062613567802226558e-02,1.637726365171342069e+00,4.864966107229785029e-03
1.466670866343968669e+02,7.283552929811972554e+00,3.229618756924278883e-02,1.636653724533279952e+00,3.399020925858714775e-03
1.480269126739508465e+02,7.227771606857712250e+00,2.790036862512115801e-02,1.636237713134451210e+00,5.658275003955485181e-03
1.493993463605256125e+02,7.153578229393902532e+00,2.946521427732871901e-02,1.637672921640648926e+00,3.287791869910070171e-03
1.507845045861051005e+02,7.067642665822484460e+00,3.949064485570733668e-02,1.634491094824458868e+00,4.331909143538420839e-03
1.521825053264387009e+02,7.007241376442952863e+00,2.710058988907609878e-02,1.633475666517608005e+00,3.102281970451532204e-03
1.535934676510896963e+02,6.924991281811157862e+00,2.292004233855334666e-02,1.632186877078298348e+00,3.810506417129462444e-03
1.550175117335768959e+02,6.872368783294152017e+00,3.953655850601667243e-02,1.633165368887069091e+00,5.209880127523524793e-03
1.564547588616095766e+02,6.802579638775952731e+00,3.955823357488891939e-02,1.632036960711800377e+00,5.250262928961122767e-03
1.579053314474175806e+02,6.725626685607235977e+00,3.355227566893113217e-02,1.627497936061230943e+00,2.895841962244129989e-03
1.593693530381774508e+02,6.665879193671779390e+00,3.026317216408018484e-02,1.629044379721541702e+00,5.200357519311987579e-03
1.608469483265355109e+02,6.633023570227365440e+00,4.338835595887581553e-02,1.629830715371491934e+00,3.051670963436741227e-03
1.623382431612278083e+02,6.564611778334464631e+00,2.810561538407911966e-02,1.628351975640843774e+00,4.378365285091622566e-03
1.638433645577984805e+02,6.473416539434523997e+00,2.618360816161910756e-02,1.628213758937877120e+00,4.983559463653799634e-03
1.653624407094180526e+02,6.418700341858929903e+00,3.550018996060059356e-02,1.627011367056286684e+00,4.232862270895278861e-03
1.668956009978023189e+02,6.375422701198876219e+00,1.812841681389757917e-02,1.627203551395663084e+00,4.673669806533077391e-03
1.684429760042315252e+02,6.297798555931671594e+00,2.343877415936835434e-02,1.624790974092071849e+00,3.302638115404875428e-03
1.700046975206718116e+02,6.242337533296923091e+00,3.267183004985560468e-02,1.627297231705591374e+00,3.690503703339832915e-03
1.715808985610004811e+02,6.177081931535886028e+00,3.544073083721926976e-02,1.625628866676284145e+00,3.192992710423560223e-03
1.731717133723352902e+02,6.109467471651099935e+00,2.966091588778360655e-02,1.624817334797788559e+00,3.995891100565199076e-03
1.747772774464680765e+02,6.075874394101192344e+00,2.696092197956164588e-02,1.621533606789237414e+00,3.477236357380495291e-03
1.763977275314045130e+02,6.018426819715889664e+00,4.480527228942408208e-02,1.623287526578239603e+00,5.529156109271351864e-03
1.780332016430113811e+02,5.927558103520507160e+00,3.041781937664766663e-02,1.624567314685410269e+00,4.432754817163919552e-03
1.796838390767719318e+02,5.890251931790084328e+00,2.624631796814801132e-02,1.623790149731445309e+00,5.610710894697795541e-03
1.813497804196495338e+02,5.836985341539476124e+00,1.304487678069054211e-02,1.622141541910271156e+00,5.622207420150667455e-03
1.830311675620613130e+02,5.777901102951078727e+00,3.769393895332064787e-02,1.618709972290184096e+00,6.298763983054540307e-03
1.847281437099634047e+02,5.725837658921683726e+00,3.153779397271613133e-02,1.619761214779216418e+00,5.772271633802997758e-03
1.864408533970485280e+02,5.689261792054010947e+00,2.429947501676298777e-02,1.617884628435160455e+00,5.507416981810750109e-03
1.881694424970555701e+02,5.612728773330213805e+00,1.204155855835991641e-02,1.617302484627055836e+00,4.872279874588511181e-03
1.899140582361935401e+02,5.571520883387797163e+00,3.333877243483569786e-02,1.619476254165838514e+00,7.208282384768571055e-03
1.916748492056815110e+02,5.509279912404903001e+00,3.294219684981736923e-02,1.618931122345326656e+00,4.498995107427428489e-03
1.934519653744044376e+02,5.452805706910825556e+00,2.080826643103342657e-02,1.614644726115386231e+00,4.180381335099061721e-03
1.952455581016861004e+02,5.399929512025801515e+00,3.304517677587780200e-02,1.614867613750577746e+00,4.136265146072838801e-03
1.970557801501800270e+02,5.342167692342491669e+00,1.900107146789837068e-02,1.616324780123899574e+00,6.588410699293355266e-03
1.988827856988809799e+02,5.304164141420578460e+00,1.259290686660296740e-02,1.615921258307675856e+00,3.435187186630871917e-03
2.007267303562568372e+02,5.252029565841947800e+00,3.203867284968092699e-02,1.616488879019546854e+00,3.882785082674020550e-03
2.025877711735017215e+02,5.204730927395027962e+00,3.631253302913797776e-02,1.615927170528432599e+00,4.826556427875871962e-03
2.044660666579117674e+02,5.149499460051396582e+00,2.117933557926973687e-02,1.611174653565764725e+00,4.102434694419586358e-03
2.063617767863858603e+02,5.096026326877339585e+00,2.461016400810710908e-02,1.610179944832227816e+00,5.155943242204576345e-03
2.082750630190514300e+02,5.047464251523953394e+00,2.556649949062329494e-02,1.612976129710274709e+00,5.149228536944496296e-03
2.102060883130158402e+02,5.022784994871234865e+00,2.408656866763736470e-02,1.607554761414490274e+00,4.095584839858936940e-03
2.121550171362452488e+02,4.954565641559319111e+00,2.505488712928509443e-02,1.613527953273468540e+00,2.839660138654033061e-03
2.141220154815729302e+02,4.909499512693850320e+00,1.949385933362215301e-02,1.608908177392554206e+00,5.474139179725178578e-03
2.161072508808376540e+02,4.862920662879782974e+00,1.640722859439879694e-02,1.610230063106547815e+00,4.544839098405916399e-03
2.181108924191519804e+02,4.819114725869402704e+00,3.335770608084900196e-02,1.606722764363952560e+00,6.287332573468236950e-03
2.201331107493030288e+02,4.785502213040735420e+00,2.234249087275707799e-02,1.607312853091634297e+00,5.129441719478226337e-03
2.221740781062882490e+02,4.722509114058408564e+00,2.800465727726771797e-02,1.609535416685069276e+00,4.955502821269111395e-03
2.242339683219844915e+02,4.682671387933839746e+00,1.854720869634939040e-02,1.607350418639350353e+00,6.291815430116909184e-03
2.263129568399529603e+02,4.625385044413158120e+00,2.827535538985438343e-02,1.606459689890570974e+00,6.037056648581165183e-03
2.284112207303823254e+02,4.597510785138804401e+00,3.377367835299219939e-02,1.605715227836271186e+00,8.668632200377812333e-03
2.305289387051706171e+02,4.547879570905304369e+00,2.373135292689119644e-02,1.606325350341542446e+00,6.716634523887667595e-03
2.326662911331457906e+02,4.515055732354407603e+00,2.568704439775121307e-02,1.605771745109569881e+00,6.218669646594521434e-03
2.348234600554276312e+02,4.479407020138807205e+00,1.968717847242047389e-02,1.605537959824998584e+00,7.788602542307712130e-03
2.370006292009327922e+02,4.426914464578192820e+00,2.842872648215268028e-02,1.603559971021226049e+00,6.022379740237620779e-03
2.391979840020237305e+02,4.384169827234489780e+00,2.193441875985293124e-02,1.603541597002921648e+00,5.468552497473956782e-03
2.414157116103017700e+02,4.342494691481458169e+00,2.305865876148016635e-02,1.601128314350603432e+00,6.882227215385375643e-03
2.436540009125465929e+02,4.323359425572567361e+00,2.515919251386516259e-02,1.604904422868267844e+00,3.006099253666045558e-03
2.459130425468044052e+02,4.268934734788056851e+00,3.550661974132013343e-02,1.598961162018226689e+00,4.649927162489966674e-03
2.481930289186252594e+02,4.227749851290816707e+00,2.375449035555903324e-02,1.600164670192257388e+00,7.987692613280104881e-03
2.504941542174502445e+02,4.177149243337520801e+00,1.876741839261520522e-02,1.599387743119364380e+00,6.226239561308559260e-03
2.528166144331500504e+02,4.150223138750988028e+00,2.155699996056682777e-02,1.598553784299355573e+00,6.277708680371436173e-03
2.551606073727183741e+02,4.103775046382049041e+00,1.770831004211577062e-02,1.600053079309333270e+00,5.332922493649128876e-03
2.575263326771198535e+02,4.071548954962230127e+00,2.551204605585877250e-02,1.599962372677848688e+00,5.091825314279578400e-03
2.599139918382932706e+02,4.024263737660533025e+00,2.313717224685234858e-02,1.601575793653295054e+00,6.540446271477683322e-03
2.623237882163123800e+02,4.002436735504786292e+00,2.755522887658490294e-02,1.597022917979024514e+00,3.665554151207253437e-03
2.647559270567066392e+02,3.967083143270225154e+00,1.380910837074352145e-02,1.595583377112174128e+00,7.660594480081753602e-03
2.672106155079432597e+02,3.914301364137080075e+00,2.379928935729017786e-02,1.595971706062743189e+00,4.554370363588092219e-03
2.696880626390692441e+02,3.885784954039132266e+00,3.455834383029169482e-02,1.596630122302590937e+00,3.612738553396510795e-03
2.721884794575179853e+02,3.858564134730438688e+00,2.014655425429613331e-02,1.592751397229187127e+00,7.772505736138381020e-03
2.747120789270811656e+02,3.813680587268115652e+00,2.380541018995272970e-02,1.596523080138172457e+00,4.305847531270070271e-03
2.772590759860481171e+02,3.786711902213095726e+00,2.534033105885219461e-02,1.594173536877342867e+00,6.217438177164245558e-03
2.798296875655115628e+02,3.744865934769576743e+00,2.729281019753047877e-02,1.593429447005577204e+00,6.648095108872952887e-03
2.824241326078435463e+02,3.711588824982734902e+00,2.193923480246524893e-02,1.593997499822936259e+00,6.210951360350359073e-03
2.850426320853434845e+02,3.682579430336264892e+00,2.945800477279915397e-02,1.594464463431385592e+00,5.645065596657978559e-03
2.876854090190591364e+02,3.631608379936470676e+00,2.083716028674163778e-02,1.590116192250084381e+00,4.933413755723487469e-03
2.903526884977814007e+02,3.599517966583891670e+00,2.187324190333737178e-02,1.590149210678543090e+00,7.187228928398366364e-03
2.930446976972144171e+02,3.571361649871869215e+00,2.692911500678315737e-02,1.590305550309899063e+00,4.931341532250579224e-03
2.957616658993253509e+02,3.532250447667036219e+00,2.324501889534932864e-02,1.589158993737495251e+00,6.009808298733023725e-03
2.985038245118729492e+02,3.501979725030877511e+00,2.166870725596435274e-02,1.591984693814634033e+00,9.006604107633060102e-03
3.012714070881164048e+02,3.474116062373337144e+00,2.159981112010757667e-02,1.587327408429132225e+00,5.805844229898746850e-03
3.040646493467068581e+02,3.463284661187836289e+00,3.280076665796412272e-02,1.588911170582320675e+00,7.843919963551295588e-03
3.068837891917642082e+02,3.406997543336068190e+00,2.608137404569776593e-02,1.585285022944535660e+00,5.605203496046645174e-03
3.097290667331406553e+02,3.395365782137679922e+00,2.737440401610987534e-02,1.587083659569392236e+00,6.902381128579607866e-03
3.126007243068703474e+02,3.333441683660273380e+00,2.026872271972245121e-02,1.587178304485734603e+00,4.820791130345913368e-03
3.154990064958088283e+02,3.324642804328533430e+00,2.085680366165399910e-02,1.584799627828704427e+00,8.903704809131355799e-03
3.184241601504652976e+02,3.288080959369326983e+00,2.144884062199621522e-02,1.585637583666511974e+00,5.984222991281662636e-03
3.213764344100275707e+02,3.257426754721066686e+00,1.984964262905973206e-02,1.585449378557501676e+00,5.054079211247236234e-03
3.243560807235811581e+02,3.224699376188559174e+00,1.268008426496804696e-02,1.584901558529205889e+00,6.350631721512074723e-03
3.273633528715247394e+02,3.209619142465320429e+00,3.334445080360892016e-02,1.583589683760799671e+00,8.408029804983518235e-03
3.303985069871858400e+02,3.173030197393399199e+00,2.177286672042582499e-02,1.581526934081731728e+00,7.910199399608974086e-03
3.334618015786362548e+02,3.139789563628755609e+00,2.466095219695795329e-02,1.582197090257498218e+00,7.028283315554500685e-03
3.365534975507094373e+02,3.112532099843023481e+00,2.920272805357243540e-02,1.580756985527284275e+00,9.348763077139958869e-03
3.396738582272209328e+02,3.080458668363315056e+00,2.919805796194157796e-02,1.582939885310124195e+00,4.178477550266977703e-03
3.428231493733970865e+02,3.057200108616934919e+00,2.254254262121274319e-02,1.579819449728015135e+00,5.959847620630307451e-03
3.460016392185108884e+02,3.033223392464797108e+00,1.584483712592868465e-02,1.584750276246029488e+00,7.362190759766298713e-03
3.492095984787271163e+02,3.007036397422806928e+00,1.993024842577096126e-02,1.581007807419708255e+00,8.375406393912574604e-03
3.524473003801584241e+02,2.986671301788674349e+00,2.160542739439204676e-02,1.578092169187850002e+00,9.232129321008092013e-03
3.557150206821382312e+02,2.948551508223710371e+00,1.935804770778182596e-02,1.578826633695339599e+00,7.458608087355819878e-03
3.590130377007068319e+02,2.915573368270962362e+00,1.080327863929744954e-02,1.582189805308436004e+00,7.895475137491022796e-03
3.623416323323149868e+02,2.891940212736128224e+00,2.392475681235510521e-02,1.577726865529112787e+00,7.185222821946712739e-03
3.657010880777489774e+02,2.875181326722288322e+00,2.797639315676934968e-02,1.580276436384105976e+00,6.503448377855445932e-03
3.690916910662774626e+02,2.838658237734164480e+00,3.628258520522342767e-02,1.576981839752369607e+00,1.049181059567918031e-02
3.725137300800209346e+02,2.810387576123402731e+00,2.313529671545726946e-02,1.577013238359736169e+00,9.173263445064985810e-03
3.759674965785467293e+02,2.791663067721212421e+00,3.090245288733140666e-02,1.580013050100615546e+00,6.335497658004992337e-03
3.794532847236938551e+02,2.761099143766702291e+00,2.088049670107920350e-02,1.580092478729654193e+00,9.967608122503992391e-03
3.829713914046276955e+02,2.731482006936700291e+00,1.432267886786180514e-02,1.577494840261354891e+00,1.035895202167549760e-02
3.865221162631261791e+02,2.723025587487642785e+00,1.937649038931617620e-02,1.571558920499581236e+00,7.401136823080759798e-03
3.901057617190993483e+02,2.690486257913399903e+00,2.886239684235503838e-02,1.577203221592129889e+00,9.779003713234675835e-03
3.937226329963479543e+02,2.671194485016083142e+00,2.194199676159403964e-02,1.579827002814904180e+00,7.523064797232945772e-03
3.973730381485604539e+02,2.653063738219319845e+00,2.686388730041482445e-02,1.572599911942389239e+00,9.125592966263026268e-03
4.010572880855496010e+02,2.616588813671977487e+00,1.623495548178982908e-02,1.574548992663750813e+00,6.159516008141337727e-03
4.047756965997322141e+02,2.600270508395142066e+00,1.951516700414824418e-02,1.572175225089744277e+00,7.575658538219879994e-03
4.085285803928561563e+02,2.578575941240198954e+00,2.841604232422691861e-02,1.572634423420632865e+00,8.511812125913406982e-03
4.123162591029748114e+02,2.551680037462258355e+00,2.405081116189969684e-02,1.570445606472460343e+00,7.430478155518393212e-03
4.161390553316707042e+02,2.538871068041916867e+00,2.042482339283337861e-02,1.580449171306732792e+00,8.378943382963344871e-03
4.199972946715305966e+02,2.508555150292879343e+00,1.689493794237905550e-02,1.573726497115813583e+00,7.692270168371811469e-03
4.238913057338778572e+02,2.485663292024615778e+00,3.063260172161606440e-02,1.570337310605520953e+00,1.117551482236301200e-02
4.278214201767613076e+02,2.450269094125058000e+00,2.101621696371678422e-02,1.563146254567083782e+00,5.304344681967566519e-03
4.317879727332021389e+02,2.446014737137985673e+00,1.374960663646105155e-02,1.573665511761912494e+00,1.182261745099587660e-02
4.357913012397029888e+02,2.410759337405287361e+00,1.716605251717629940e-02,1.567895221051101462e+00,6.527746704639939349e-03
4.398317466650223651e+02,2.386878924869667795e+00,1.905493327043965637e-02,1.570286852336987948e+00,1.052727280222084255e-02
4.439096531392166298e+02,2.364420671578020716e+00,1.516999365226016916e-02,1.564787523813437664e+00,9.928841975013891555e-03
4.480253679829489784e+02,2.350834345040626161e+00,2.087346725176798465e-02,1.569112784838987640e+00,1.055800916022862912e-02
4.521792417370701855e+02,2.325543183568387740e+00,2.276489374681373024e-02,1.565323199034344359e+00,8.019482775910989625e-03
4.563716281924758391e+02,2.307079430913321350e+00,2.688264052615799149e-02,1.567622529781036445e+00,1.041463518778276871e-02
4.606028844202398318e+02,2.273626312841119823e+00,1.829390230739754222e-02,1.565653859435744311e+00,9.460139336189792372e-03
4.648733708020256472e+02,2.275120361544701098e+00,2.355809941594620358e-02,1.565203716169691672e+00,6.858821658305090316e-03
4.691834510607798734e+02,2.252881964592710951e+00,1.295784782583761334e-02,1.563508195276299251e+00,1.059682750028872675e-02
4.735334922917116387e+02,2.220482715274779029e+00,2.181539495531163372e-02,1.570377047631922318e+00,7.896798062717313993e-03
4.779238649935595049e+02,2.207829766375252412e+00,2.021316900080661824e-02,1.565942354863072428e+00,1.275647899178618087e-02
4.823549431001467269e+02,2.182951866949002451e+00,2.626482288451325101e-02,1.561900700501783534e+00,9.315658393319475178e-03
4.868271040122284035e+02,2.167905574791308076e+00,2.659791975892468810e-02,1.559420337581356009e+00,7.867523817429300861e-03
4.913407286296362031e+02,2.143542675858658431e+00,1.977674271415083215e-02,1.566447864533052847e+00,7.808303363112569472e-03
4.958962013837211771e+02,2.128252749918462250e+00,1.448749054900629919e-02,1.564861403648433846e+00,1.017989707452136676e-02
5.004939102700953413e+02,2.111471292658188670e+00,2.274799511645478334e-02,1.559577046869931483e+00,1.483209184738044743e-02
5.051342468816766313e+02,2.090237747823358028e+00,3.609964956939334252e-02,1.556337293647585884e+00,7.827990595898398282e-03
5.098176064420424609e+02,2.070656042650693696e+00,2.114162615729387948e-02,1.560033937937100657e+00,9.373868076800342605e-03
5.145443878390924510e+02,2.059860699974652931e+00,2.609638345004716697e-02,1.564117274268006064e+00,5.803330602992892370e-03
5.193149936590211837e+02,2.027857826947828013e+00,1.897430199348380808e-02,1.562821755042288929e+00,8.440719769236338862e-03
5.241298302206062090e+02,2.014628472218210398e+00,2.840281725181178704e-02,1.559913989536661827e+00,1.024041495112766424e-02
5.289893076098151141e+02,1.986264216465946308e+00,2.582595980629209809e-02,1.556626039207013479e+00,9.885064903258748009e-03
5.338938397147350088e+02,1.976916530680109974e+00,2.656555372914710944e-02,1.561856929298459207e+00,9.537844472631569481e-03
5.388438442608223795e+02,1.972022167056396658e+00,2.556265558036225141e-02,1.562016155198048706e+00,1.381291389921527127e-02
5.438397428464801351e+02,1.928999855622163251e+00,2.455962299790173664e-02,1.566010020969112571e+00,1.106482632533426977e-02
5.488819609789671858e+02,1.934448767592070961e+00,2.257980674249289096e-02,1.559696416541795028e+00,1.317523901195248245e-02
5.539709281106399885e+02,1.912027125669486294e+00,2.925634118410198881e-02,1.560726207859354009e+00,6.436208974452391728e-03
5.591070776755293537e+02,1.888698345063003048e+00,2.500544025419284069e-02,1.560712319617342247e+00,1.023106474669264847e-02
5.642908471262536523e+02,1.872973730206515253e+00,3.235695424854059810e-02,1.555479995016644912e+00,6.036581882295382652e-03
5.695226779712819507e+02,1.853511793348332715e+00,3.181968768176465789e-02,1.553075261905862092e+00,9.554443121296799998e-03
5.748030158125351363e+02,1.846555799073200443e+00,1.883098500480634083e-02,1.549814536481873173e+00,1.355300617720328615e-02
5.801323103833378809e+02,1.819217124603500269e+00,2.840874230526487659e-02,1.547352186337848101e+00,1.415111665994219815e-02
5.855110155867238291e+02,1.792403235387242777e+00,2.659232151785461198e-02,1.549926344970156578e+00,1.112792974147757720e-02
5.909395895340965126e+02,1.783065017927735196e+00,2.879786051663953475e-02,1.558998650536693287e+00,1.056313556659746987e-02
5.964184945842459911e+02,1.773629443015211304e+00,1.332709766626447370e-02,1.552710341486795098e+00,9.815034484584145638e-03
6.019481973827274714e+02,1.763692422046361674e+00,2.521749794592519425e-02,1.549763689300441616e+00,1.270549940719246235e-02
6.075291689016071359e+02,1.744820480917650629e+00,2.710324117492788829e-02,1.560819084416231295e+00,1.138901793301680572e-02
6.131618844795768837e+02,1.742730884138017355e+00,2.569193323534134724e-02,1.552217647009779711e+00,1.431450039725794092e-02
6.188468238624383275e+02,1.718237276417188486e+00,3.030815267881422498e-02,1.548668392383599102e+00,8.875353346453748390e-03
6.245844712439618434e+02,1.697978054308835638e+00,3.024460673073238806e-02,1.552698596624397132e+00,1.187117600009456042e-02
6.303753153071274937e+02,1.690387676986767174e+00,3.425611769476505364e-02,1.549676365567469238e+00,9.305136061267595474e-03
6.362198492657482802e+02,1.672935206232795791e+00,2.812937461641414408e-02,1.546771326471697572e+00,5.835116076442692021e-03
6.421185709064758385e+02,1.662126113429823970e+00,3.384582266298945957e-02,1.544391053380071543e+00,1.317194179179835903e-02
6.480719826311971019e+02,1.632700556668898795e+00,2.291294497479271289e-02,1.547822266824567361e+00,1.197667250488041076e-02
6.540805914998252319e+02,1.620847880403258001e+00,1.936666112903298598e-02,1.551228815239871661e+00,1.131274463969721665e-02
6.601449092734883379e+02,1.614862823039323825e+00,3.719332247499704952e-02,1.548597414892976420e+00,1.751598897844050193e-02
6.662654524581149644e+02,1.587593473704464353e+00,2.304832852859804715e-02,1.547229920165553052e+00,1.490283367619329828e-02
6.724427423484249857e+02,1.577997317300440905e+00,2.272422044675491415e-02,1.544455808896175952e+00,9.087765407629974299e-03
6.786773050723295455e+02,1.574286599603657466e+00,1.898374303358463591e-02,1.550965910698415939e+00,1.109359114864035684e-02
6.849696716357440209e+02,1.553228264944053638e+00,3.148031556169859219e-02,1.542905949116208264e+00,1.379629648577020314e-02
6.913203779678127603e+02,1.540896458946067638e+00,2.491432389497389571e-02,1.548041446040622882e+00,1.322600599310472941e-02
6.977299649665537800e+02,1.519053040025231782e+00,1.876707423769822386e-02,1.535280020826161218e+00,1.800114586834624525e-02
7.041989785449288775e+02,1.505107434200144922e+00,2.753038550823415365e-02,1.544162652815592285e+00,1.168791286145148649e-02
