# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
4.123162591029748000e+03,2.629097132374600410e-01,2.186660725136324590e-02,1.273194330268102803e+00,1.330367982712397368e-01
4.199972946715301987e+03,2.496381209728854300e-01,1.777097410741992206e-02,1.235183360001846919e+00,4.464593326826354902e-02
4.278214201767613304e+03,2.477758296726086940e-01,2.225108072929613337e-02,1.296740316924091418e+00,1.012819652658355635e-01
4.357913012397025341e+03,2.451813061010613137e-01,2.315504388858186102e-02,1.271294512733535331e+00,8.656831298053065116e-02
4.439096531392166071e+03,2.360719778937320490e-01,3.479446738370255837e-02,1.261375560931918383e+00,7.673921748736363402e-02
4.521792417370697876e+03,2.564776556454385625e-01,3.447897232338285184e-02,1.234666900508583520e+00,1.593219530675656359e-01
4.606028844202398432e+03,2.360538815852631367e-01,2.436453182892187388e-02,1.266261488491637666e+00,1.120254902385739576e-01
4.691834510607794073e+03,2.334853590064127071e-01,2.655109839153543816e-02,1.285732921343269552e+00,6.770784187417683286e-02
4.779238649935595276e+03,2.264346714018395657e-01,2.877719981069471605e-02,1.274535407672242382e+00,1.236177610583386460e-01
4.868271040122278464e+03,2.225928545242468748e-01,2.529512561780527038e-02,1.250682801782557307e+00,1.174778458859312147e-01
4.958962013837211998e+03,2.042149987360295516e-01,3.289047339381105661e-02,1.242535412169160747e+00,6.634602859266085229e-02
5.051342468816761539e+03,2.147037614990649212e-01,2.708655329517842963e-02,1.257181559573594010e+00,8.907247321404329621e-02
5.145443878390924510e+03,2.101649997146714521e-01,3.293099316074978022e-02,1.257020162799539431e+00,1.325425370443132078e-01
5.241298302206056178e+03,2.202026691719702889e-01,3.068322582293911069e-02,1.268558827983476300e+00,1.086789200369691621e-01
5.338938397147349860e+03,1.978068132444953109e-01,3.084424518123475220e-02,1.240697396071244185e+00,1.757116085288394081e-01
5.438397428464795667e+03,2.038729380077670128e-01,2.175866754244967435e-02,1.150841416536235284e+00,1.091103074513041921e-01
5.539709281106400340e+03,2.028977919047823542e-01,2.391266970815211779e-02,1.208217123963579720e+00,7.651852071965206670e-02
5.642908471262536295e+03,2.050945886213872416e-01,2.431419549914180800e-02,1.157810028210591424e+00,9.431851014891437512e-02
5.748030158125350681e+03,1.919201261793899160e-01,3.611794828906971649e-02,1.232705520391309761e+00,1.296932808769854506e-01
5.855110155867238063e+03,1.818909234838291256e-01,1.829796956457963725e-02,1.206273124211344694e+00,1.522157358935314897e-01
5.964184945842459456e+03,1.892924487067799144e-01,2.828195853938293008e-02,1.143477035626628169e+00,1.910373330976259942e-01
6.075291689016071359e+03,1.925963149074796932e-01,1.933582032087208247e-02,1.168982621138027200e+00,2.047864788754672483e-01
6.188468238624383048e+03,1.764540635432078064e-01,2.788343577719389760e-02,1.192029890628068189e+00,1.566265557184482737e-01
6.303753153071274937e+03,1.874268330526336901e-01,2.896208261222195379e-02,1.067287733278237782e+00,8.274839047397827829e-02
6.421185709064758157e+03,1.866267776403965351e-01,2.715084308711563157e-02,1.087517875119244470e+00,1.879267927102996616e-01
6.540805914998252774e+03,1.734507830368465231e-01,1.885893753680047830e-02,1.168506904559541537e+00,1.271291103140813616e-01
6.662654524581149417e+03,1.741009038369196738e-01,2.222528064579278387e-02,1.072783550435950195e+00,1.253320730336583699e-01
6.786773050723295455e+03,1.938517676051923488e-01,3.658780543816293057e-02,1.106767211960729913e+00,1.318738646326194086e-01
6.913203779678127830e+03,1.605557553192347997e-01,3.331300965235915040e-02,1.171369052102451569e+00,1.572061569411537241e-01
7.041989785449288320e+03,1.757343240356169789e-01,1.830703909648907432e-02,1.083480971570465190e+00,8.948195075883873251e-02
7.173174944465612498e+03,1.625993640622246106e-01,2.725922269992977001e-02,1.088114563425830461e+00,1.966356816212272984e-01
7.306803950529499161e+03,1.773313839685000948e-01,3.197665258448412900e-02,1.070756554662183335e+00,1.529437319624765979e-01
7.442922330043757938e+03,1.486118383987038161e-01,2.869508722864891684e-02,1.049507994140515210e+00,1.907058244569072858e-01
7.581576457522110104e+03,1.728333036726524552e-01,3.240426546217748532e-02,9.973525874125318547e-01,1.520681379241723141e-01
7.722813571388642231e+03,1.523196405210123783e-01,3.610089519988814860e-02,9.853783806829656822e-01,1.796465595710728669e-01
7.866681790071582327e+03,1.560579220786348642e-01,2.953360166886856084e-02,1.119280395992904520e+00,2.211068205358491245e-01
8.013230128396878172e+03,1.729170163252891634e-01,2.998848348809605643e-02,1.041052323007173097e+00,1.906615572349592280e-01
8.162508514287220351e+03,1.378218133594941719e-01,2.702168246119572570e-02,1.201492495168074770e+00,2.168956349329163591e-01
8.314567805772056090e+03,1.620865273141126051e-01,3.820407859938380890e-02,1.170242978667028089e+00,1.612735850949101046e-01
8.469459808314575639e+03,1.432257447293143748e-01,2.848593883311751826e-02,1.045845099790998933e+00,2.561432424968420607e-01
8.627237292461441029e+03,1.378406708808542491e-01,3.088116396429838040e-02,9.606242412618776205e-01,2.491626832152509796e-01
8.787954011821309905e+03,1.389146212717575213e-01,3.359858086672091321e-02,8.851401381953840630e-01,1.994035372827236419e-01
8.951664721378292597e+03,1.478270407479788662e-01,2.769526870693492585e-02,1.034231961905133002e+00,1.117892174352445867e-01
9.118425196146561575e+03,1.440858786528644297e-01,3.333121439287158039e-02,9.931518209629993654e-01,2.056257734137998949e-01
9.288292250172489730e+03,1.491570034796696753e-01,2.432306813718880870e-02,9.900789449611888671e-01,2.555210153405328422e-01
9.461323755890760367e+03,1.542325142649895175e-01,3.795762443009481624e-02,1.095707194598128265e+00,1.916941181037575825e-01
9.637578663841079106e+03,1.594289500258179171e-01,3.778146447586523682e-02,9.728000990337454246e-01,1.594298674993202825e-01
9.817117022752183402e+03,1.221710320984139286e-01,3.436917280685169995e-02,9.029133219861907866e-01,2.701921049469100389e-01
1.000000000000000000e+04,1.330145077185607705e-01,3.711214829122290448e-02,9.679424270945411468e-01,2.339128831814674958e-01
