# Acquisizione Analog Discovery 2
# Timestamp 2025-10-02 11:39:05
# time	ch1	ch2
-3.489999999999999721e-04	-8.231895370321513639e-01	6.148488838438589954e-03
-3.480000000000000020e-04	-8.121415379355523267e-01	6.148488838438589954e-03
-3.469999999999999777e-04	-7.900455397423542525e-01	2.106329469522659481e-02
-3.460000000000000076e-04	-7.532188760870242028e-01	1.733459323102959360e-02
-3.449999999999999833e-04	-7.421708769904251657e-01	9.877190302635591168e-03
-3.439999999999999590e-04	-7.237575451627600298e-01	1.360589176683259238e-02
-3.429999999999999889e-04	-7.200748787972270915e-01	9.877190302635591168e-03
-3.419999999999999646e-04	-6.906135478729631405e-01	-2.740982433933442097e-02
-3.409999999999999945e-04	-6.685175496797650663e-01	-1.308914089955412474e-03
-3.399999999999999702e-04	-6.501042178520999304e-01	6.148488838438589954e-03
-3.390000000000000001e-04	-6.243255532933689178e-01	1.360589176683259238e-02
-3.379999999999999758e-04	-6.132775541967698807e-01	6.148488838438589954e-03
-3.370000000000000057e-04	-5.911815560035718065e-01	-5.037615554152413688e-03
-3.359999999999999814e-04	-5.727682241759066706e-01	9.877190302635591168e-03
-3.350000000000000113e-04	-5.396242268861097813e-01	-1.995242141094041854e-02
-3.339999999999999870e-04	-5.285762277895107442e-01	6.148488838438589954e-03
-3.329999999999999627e-04	-5.027975632307795095e-01	9.877190302635591168e-03
-3.319999999999999926e-04	-4.807015650375815463e-01	2.106329469522659481e-02
-3.309999999999999683e-04	-4.733362323065155031e-01	2.479199615942359602e-02
-3.299999999999999982e-04	-4.696535659409825092e-01	6.148488838438589954e-03
-3.289999999999999739e-04	-4.254615695545864162e-01	-1.308914089955412474e-03
-3.280000000000000038e-04	-3.996829049958553481e-01	-2.368112287513741976e-02
-3.269999999999999795e-04	-3.996829049958553481e-01	6.148488838438589954e-03
-3.260000000000000094e-04	-3.554909086094592552e-01	2.419787374241588740e-03
-3.249999999999999851e-04	-3.297122440507281871e-01	-8.766317018349414902e-03
-3.239999999999999608e-04	-3.223469113196621438e-01	-8.766317018349414902e-03
-3.229999999999999907e-04	-3.002509131264640696e-01	-5.037615554152413688e-03
-3.219999999999999664e-04	-2.707895822022000076e-01	-1.308914089955412474e-03
-3.209999999999999963e-04	-2.855202476643320386e-01	9.877190302635591168e-03
-3.199999999999999720e-04	-2.339629185468699302e-01	2.106329469522659481e-02
-3.190000000000000019e-04	-2.081842539881388621e-01	2.419787374241588740e-03
-3.179999999999999776e-04	-2.081842539881388621e-01	1.733459323102959360e-02
-3.170000000000000075e-04	-1.824055894294077940e-01	9.877190302635591168e-03
-3.159999999999999832e-04	-1.860882557949408156e-01	2.419787374241588740e-03
-3.149999999999999589e-04	-1.308482603119456855e-01	-8.766317018349414902e-03
-3.139999999999999888e-04	-1.234829275808796700e-01	9.877190302635591168e-03
-3.129999999999999644e-04	-1.013869293876816097e-01	-5.037615554152413688e-03
-3.119999999999999944e-04	-7.192559846341753382e-02	2.419787374241588740e-03
-3.109999999999999700e-04	-4.982960027021948041e-02	2.419787374241588740e-03
