# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-7.543999999999999491e-03	-5.043525191932979546e+00	-2.101161960849874943e-01
-7.541999999999999225e-03	-5.039842525567446607e+00	-2.474032107269574787e-01
-7.539999999999999827e-03	-5.043525191932979546e+00	-2.846902253689275186e-01
-7.537999999999999562e-03	-5.028794526470847792e+00	-2.996050312257155235e-01
-7.535999999999999296e-03	-5.025111860105314854e+00	-3.368920458676855079e-01
-7.533999999999999898e-03	-5.039842525567446607e+00	-3.480781502602764976e-01
-7.531999999999999633e-03	-5.058255857395111299e+00	-3.741790605096555478e-01
-7.529999999999999367e-03	-5.032477192836380731e+00	-4.002799707590345424e-01
-7.527999999999999969e-03	-5.032477192836380731e+00	-4.040086722232315575e-01
-7.525999999999999704e-03	-5.039842525567446607e+00	-4.338382839368075672e-01
-7.523999999999999438e-03	-5.010381194643182212e+00	-4.562104927219895467e-01
-7.522000000000000040e-03	-5.017746527374248089e+00	-4.748540000429745667e-01
-7.519999999999999775e-03	-5.032477192836380731e+00	-4.972262088281565462e-01
-7.517999999999999509e-03	-5.043525191932979546e+00	-5.009549102923536168e-01
-7.515999999999999244e-03	-5.021429193739781915e+00	-5.009549102923536168e-01
-7.513999999999999846e-03	-5.025111860105314854e+00	-5.382419249343235457e-01
-7.511999999999999580e-03	-5.039842525567446607e+00	-5.345132234701266416e-01
-7.509999999999999315e-03	-5.014063861008715151e+00	-5.531567307911116060e-01
-7.507999999999999917e-03	-5.028794526470847792e+00	-5.680715366478996664e-01
-7.505999999999999651e-03	-5.028794526470847792e+00	-5.755289395762936966e-01
-7.503999999999999386e-03	-5.039842525567446607e+00	-5.829863425046875047e-01
-7.501999999999999988e-03	-5.021429193739781915e+00	-6.016298498256726912e-01
-7.499999999999999722e-03	-5.032477192836380731e+00	-5.941724468972786610e-01
-7.497999999999999457e-03	4.895991328640612039e+00	-3.779077619738525073e-01
-7.496000000000000059e-03	4.958596656854672879e+00	6.148488838438589954e-03
-7.493999999999999793e-03	4.962279323220205818e+00	3.939334411149267301e-01
-7.491999999999999528e-03	4.995423320510003151e+00	7.518887816778387911e-01
-7.489999999999999263e-03	5.021201985068733720e+00	1.076285809062977883e+00
-7.487999999999999864e-03	-5.010381194643182212e+00	1.169503345667902927e+00
-7.485999999999999599e-03	-4.980919863718918705e+00	1.046456197349401762e+00
-7.483999999999999334e-03	-4.999333195546583397e+00	9.420525563518857837e-01
-7.481999999999999935e-03	-4.947775866429121372e+00	8.525637212111578656e-01
-7.479999999999999670e-03	-4.995650529181050459e+00	7.705322889988237556e-01
-7.477999999999999405e-03	-5.014063861008715151e+00	6.959582597148838978e-01
-7.476000000000000006e-03	-5.010381194643182212e+00	5.952833201815648234e-01
-7.473999999999999741e-03	-5.003015861912116335e+00	5.244379923618216477e-01
-7.471999999999999476e-03	-5.017746527374248089e+00	4.386778586852907447e-01
-7.470000000000000077e-03	-5.025111860105314854e+00	3.790186352581387252e-01
-7.467999999999999812e-03	-5.021429193739781915e+00	3.268168147593806805e-01
-7.465999999999999547e-03	-5.021429193739781915e+00	2.559714869396376713e-01
-7.463999999999999281e-03	-5.047207858298512484e+00	2.037696664408796543e-01
-7.461999999999999883e-03	-5.047207858298512484e+00	1.590252488705156397e-01
-7.459999999999999618e-03	-5.017746527374248089e+00	9.563732397916661909e-02
-7.457999999999999352e-03	-5.043525191932979546e+00	5.089290640880260452e-02
-7.455999999999999954e-03	-5.036159859201913669e+00	3.597810055201459967e-02
-7.453999999999999689e-03	-5.050890524664045422e+00	-1.995242141094041854e-02
-7.451999999999999423e-03	-5.032477192836380731e+00	-6.842554044550143433e-02
-7.450000000000000025e-03	-5.039842525567446607e+00	-1.057125550874714465e-01
-7.447999999999999760e-03	-5.021429193739781915e+00	-1.504569726578354749e-01
-7.445999999999999494e-03	-5.050890524664045422e+00	-1.802865843714114846e-01
-7.444000000000000096e-03	-5.047207858298512484e+00	-2.101161960849874943e-01
-7.441999999999999831e-03	-5.043525191932979546e+00	-2.511319121911544938e-01
-7.439999999999999565e-03	-5.017746527374248089e+00	-2.585893151195484685e-01
-7.437999999999999300e-03	-5.017746527374248089e+00	-3.257059414750945181e-01
-7.435999999999999902e-03	-5.014063861008715151e+00	-3.033337326899125386e-01
-7.433999999999999636e-03	-5.036159859201913669e+00	-3.480781502602764976e-01
-7.431999999999999371e-03	-5.047207858298512484e+00	-3.555355531886705278e-01
-7.429999999999999973e-03	-5.028794526470847792e+00	-3.928225678306405677e-01
-7.427999999999999707e-03	-5.032477192836380731e+00	-4.226521795442165774e-01
-7.425999999999999442e-03	-5.032477192836380731e+00	-4.301095824726105521e-01
-7.424000000000000044e-03	-5.039842525567446607e+00	-4.412956868652015419e-01
-7.421999999999999778e-03	-5.010381194643182212e+00	-4.599391941861865618e-01
-7.419999999999999513e-03	-5.014063861008715151e+00	-4.897688058997625715e-01
-7.417999999999999247e-03	-5.017746527374248089e+00	-5.158697161491416772e-01
-7.415999999999999849e-03	-5.032477192836380731e+00	-5.084123132207476470e-01
-7.413999999999999584e-03	-5.036159859201913669e+00	-5.121410146849445510e-01
-7.411999999999999318e-03	-5.025111860105314854e+00	-5.270558205417326114e-01
-7.409999999999999920e-03	-5.025111860105314854e+00	-5.755289395762936966e-01
-7.407999999999999655e-03	-5.032477192836380731e+00	-5.531567307911116060e-01
-7.405999999999999389e-03	-5.021429193739781915e+00	-5.792576410404906007e-01
-7.403999999999999991e-03	-5.025111860105314854e+00	-5.867150439688846308e-01
-7.401999999999999726e-03	-5.006698528277649274e+00	-5.792576410404906007e-01
-7.399999999999999460e-03	-5.028794526470847792e+00	-6.128159542182636255e-01
